name,avgs,bpas,ratio
Brody Schoon,14,0,1.064
Andreas Lambropoulos,15,0,1.075
Joshua Marriott,14,0,1.055
Reinier Schippers,11,0,1.159
Kieran Dizon,28,0,1.064
Zayn Khanani,11,0,1.078
Greg Austin,14,0,1.061
Luke Heath-Edwards,13,0,1.104
Andrey Che,14,0,1.061
Jonathan Charlesworth,11,0,1.105
Karol Piskorek,19,0,1.062
Brady Metherall,11,0,1.062
Damian Wilding,15,0,1.064
Han Wu (吳翰),13,0,1.065
Destin Shulfer,14,0,1.075
Krystian Załuski,14,0,1.065
Oleksandr Lutsiuk (Олександр Луцюк),12,0,1.045
Rami Sbahi,11,0,1.043
Sean Skinner,11,0,1.064
Petra Vogrinec,13,0,1.046
Serhii Hoiuk (Сергій Гоюк),12,0,1.077
Albin Sten,18,0,1.041
Tyler Howlett,18,0,1.095
Mathieu Hudon,11,0,1.097
Joey Stahl,12,0,1.052
Péter Trombitás,14,0,1.085
Denys Haidaichuk,11,0,1.056
Francisco Moraes Mandalozzo,11,0,1.056
Timothy Sun,13,0,1.073
Noah Swor,21,0,1.074
Stefan Lidström,11,0,1.056
Muhammad Arsyad Maulana,14,0,1.071
Benjamin Grzesiak,12,0,1.081
Ethan Pride,15,0,1.057
Simon Kelly,11,0,1.052
Junyan Wu (吴俊彦),11,0,1.074
Leandro Vasconcellos Alleoni,12,0,1.069
Achmad Rizki Zakaria,12,0,1.081
Linxiao Xu (徐林霄),11,0,1.069
Jami Viljanen,16,0,1.067
Kirby Jay Caragan,11,0,1.09
Ewa Wójcik,12,0,1.055
Chun-Chen Chu (朱峻辰),13,0,1.043
Samuli Laine,11,0,1.08
Kevin Gerhardt,20,0,1.043
Caio Hideaki Sato,13,0,1.026
Heron Sato,11,0,1.059
Dennis Strehlau,11,0,1.08
Nathan Popov,11,0,1.073
Laetitia Lemoine,13,0,1.08
Guido Dipietro,12,0,1.055
Anthony Lafourcade,25,0,1.037
Antto Pitkänen,17,0,1.075
Saiyam Jain,17,0,1.077
