name,avgs,bpas,ratio
Michael Kristel,108,14,1.042
Tomoya Iida (飯田朋也),117,14,1.054
Wong Kin Lok (黃健樂),136,14,1.042
Eduardo Gutiérrez Cuba,137,14,1.044
Samantha Raskind,113,14,1.042
Piyush Passi,86,14,1.042
Mateo Rodríguez,85,14,1.041
Tomasz Cyrklaff,72,14,1.041
Derek Hsieh,102,14,1.055
Alberto Masó Molina,123,14,1.041
Isaac Langer,114,14,1.051
Bart Sekulski,71,14,1.041
Matty Hiroto Inaba,75,14,1.052
Can Gücüyener,79,14,1.041
Bruno Lezama,58,14,1.036
Julian David,102,14,1.056
Fanny Pousset,90,14,1.044
Brandon Lin,86,14,1.051
Riccardo Simone,152,14,1.044
Tsung-Che Lee (李宗哲),113,14,1.041
Niklas Spies,90,14,1.038
Jorge Martín Espinosa,128,14,1.036
Jarvis Jin,68,14,1.038
Anton Goryachikh,80,14,1.042
Yevheniia Melnykova (Євгенія Мельникова),69,14,1.045
Stefano Bevacqua,81,14,1.042
Amos Nordman,80,14,1.053
Manfred Siew Ee Sheng (蕭奕晟),91,14,1.043
James LaChance,105,14,1.037
Dmitry Zvyagintsev,119,14,1.043
Jiajun Li (李嘉俊),99,14,1.043
Adam Walker,105,14,1.037
Hung Lo (羅鴻),80,14,1.043
Darren Kwong,85,14,1.043
Naman Jain,69,14,1.052
Piero Alessandro Laguna Obregon,110,14,1.053
Kristian Muggerud,101,14,1.043
Piotr Kuchta,108,14,1.037
Mathias Søndergaard Byrne,87,14,1.043
Bartłomiej Owczarek,159,14,1.052
Chengyang Song (宋成阳),86,14,1.037
Zibo Xu (徐子博),123,14,1.052
Marek Majerik,107,14,1.044
Kim Jokinen,73,14,1.052
Mitsuki Gunji (郡司光貴),115,14,1.044
Daniel Chan,107,14,1.054
Adrian Lehmann,123,14,1.042
Ole Nikolai Gjerset,122,14,1.05
Louis Fertier,113,14,1.051
Laetitia Lemoine,86,14,1.045
Daniel Delgado Candia,61,14,1.045
Yi-Heng Lee (李宜衡),91,14,1.045
Vincenzo Maria Gammino,75,14,1.045
Tiffany Chien,103,14,1.04
Shenjia Zhang (张砷镓),73,14,1.039
Nick Rech,90,14,1.045
Leithian Riggenbach,87,14,1.045
Elian Beguec,97,14,1.04
Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),116,14,1.04
Jonathan Papa,81,14,1.04
Phil Yu,162,14,1.062
Ethan Rusnak,95,14,1.039
Dominik Vidaković,83,14,1.04
Alessandro Manopulo,103,14,1.04
Willi Mickein,91,14,1.05
Vincent Sheu,79,14,1.075
Adam Greenwood,97,14,1.039
Jakub Wolniewicz,138,14,1.045
Ágoston Török,86,14,1.035
Clara Lafourcade,110,14,1.045
Enzo Mattos,86,14,1.05
Ethan Davis,125,14,1.045
Zane Carney,63,13,1.041
Kenny Zhong,74,13,1.043
Elisabet Delgado Mas,71,13,1.053
Jae Park,83,13,1.048
Adam Jagła,59,13,1.049
Krystian Załuski,65,13,1.04
Weisheng Chen (陈伟胜),78,13,1.037
Sukant Koul,92,13,1.064
Tommy Cherry,114,13,1.053
Ryan Wu,97,13,1.053
Rubén López de Juan,60,13,1.041
Luca Brasini,88,13,1.049
Brody Lassner,113,13,1.047
Nguyễn Ngọc Thịnh,63,13,1.04
Jason Vindvamara,59,13,1.042
Will Hamilton,129,13,1.047
Guillermo Cascales Ñíguez,90,13,1.043
Arkadiusz Abramowski,82,13,1.04
Ari Randers-Pehrson,112,13,1.041
Tim Wong,144,13,1.048
Witold Sołtysik,55,13,1.043
Brady Metherall,109,13,1.053
Emilio Eleodoro Ramírez Lahsen,64,13,1.041
Chenge Liu (刘晨舸),69,13,1.039
Guillermo Conde Gil,92,13,1.041
CJ Sheng,88,13,1.043
Justin Choi,102,13,1.053
Adrián Ramírez,130,13,1.034
Nikhil Mande,100,13,1.041
Fritz Löhr,61,13,1.039
Vladyslav Zhydkov (Владислав Жидков),76,13,1.039
Xinyan Liu (刘心妍),48,13,1.041
Maximilian Deimel,88,13,1.034
Casey Tharpe,108,13,1.034
Steve Greer,52,13,1.034
Ryohei Yoshioka (吉岡亮平),74,13,1.048
Zijian Cai (蔡子健),71,13,1.04
Liam Chen,86,13,1.04
Krzysztof Kuncki,94,13,1.041
Tyler Halgren,98,13,1.04
Dmitry Gundin,80,13,1.041
Magdalena Pabisz,93,13,1.042
Akihiro Ishida (石田朗大),64,13,1.041
Gabriele Cappelletti,118,13,1.055
Eli Jay,136,13,1.054
Marco Mendoza,91,13,1.048
Igor Tarasov,102,13,1.048
Takuya Furukawa (古河拓也),73,13,1.038
Gilberto Caracciolo Morelli,73,13,1.041
Mharr Justhinne Ampong,59,13,1.039
Gaurav Taneja,91,13,1.039
Charles Jerome,91,13,1.054
Haowei Fan (樊浩玮),84,13,1.042
Shotaro Makisumi (牧角章太郎),89,13,1.039
Will Cerne,96,13,1.054
Xinrui Li (李昕蕊),65,13,1.042
Shonathon Collins,122,13,1.053
Luchen Zhang (张录辰),102,13,1.04
Pablo Say,101,13,1.042
Lucas O'Connell,71,13,1.041
Roman Varkuta (Роман Варкута),51,13,1.056
Rilang Cao (曹日朗),78,13,1.042
Rodrigo Pueblas Núñez,86,13,1.039
Jesse Hartnett,69,13,1.047
Radu Făciu,129,13,1.042
Jiazhou Li (李佳洲),68,13,1.038
Graham Siggins,78,13,1.048
Marcin Kowalczyk,112,13,1.04
Xiaojie Jiang (蒋孝杰),89,13,1.041
Stefan Pochmann,78,13,1.037
Kevin Zhou,74,13,1.047
Piotr Pojda,79,13,1.043
Renan Mondini Cerpe,110,13,1.051
Maksymilian Majcher,106,13,1.051
Tommy Kiprillis,137,13,1.046
Henri Gerber,124,13,1.049
Graham Lively,78,13,1.046
Daniel Escobar,87,13,1.044
Zian Song (宋子安),94,13,1.044
Caleb Hoover,111,13,1.044
Austin Chen,99,13,1.051
Paweł Włoszek,89,13,1.046
Nathan Prigent,67,13,1.044
Magnus Søndergaard Byrne,83,13,1.046
Maarten Smit,105,13,1.051
Jim Mertens,104,13,1.044
Marcos Rodriguez,47,13,1.036
Marie Vincent,70,13,1.044
Andrey Che,99,13,1.051
Muhammad Syahmi,86,13,1.049
Sebastian Alanen,71,13,1.044
Tim Major,95,13,1.051
Marek Wójtowicz,83,13,1.045
Ben Zoller,82,13,1.046
Leonard Wetzel,78,13,1.045
Matt Lee,64,13,1.046
Jiaxi Ye (叶佳希),58,13,1.035
Grzegorz Pacewicz,72,13,1.045
Jan Staubach,79,13,1.045
Helmut Heilig,133,13,1.05
Mykyta Tytar (Микита Титарь),155,13,1.05
Junze Zhao (赵俊泽),69,13,1.035
Somya Srivastava,72,13,1.05
Daniel Greigg,123,13,1.05
Gabriel Barrios,82,13,1.05
Nathan Kearney,87,13,1.045
Jesús Lindo García,90,13,1.05
Will Russo,91,13,1.045
Mikkel Svartveit,50,13,1.035
Szymon Jeziorski,119,13,1.05
Agustín Díaz Morón,83,13,1.035
Mikus Lembergs,62,13,1.046
Matthew McMillan,78,13,1.049
Wang Junwen (王俊文),130,13,1.045
Cory Yurkovic,70,13,1.051
Fazhen Wu (吴法臻),98,13,1.035
Evie Klein,55,13,1.037
Tyler Robinson,120,13,1.049
Robbie Villarica,119,13,1.046
Ethan Dennis,71,13,1.052
Midas Kiebert,99,13,1.049
Thaynara Santana de Oliveira,87,13,1.046
Jason Lee,114,13,1.052
Noah Kraft,97,13,1.043
Patricia Li,79,13,1.034
Mark Boyanowski,127,13,1.043
Jurgens Filiaggi,99,13,1.052
Alexander Cohen,92,13,1.044
Kacper Paweł Dworak,56,13,1.043
Maria Zhits,59,13,1.037
Chia-Liang Tai (戴嘉良),99,13,1.043
Jorge Marín Segovia,60,12,1.04
Fumiya Matsui (松井郁也),86,12,1.043
Roger Lightbody III,57,12,1.04
Murillo Gomes Otero,66,12,1.045
Mert Sağdınç,74,12,1.045
Dante Wallin Arvidsson,71,12,1.043
Maxence Baudry,89,12,1.047
Tianyu Zhao (赵天愉),84,12,1.047
Sebastian Werb,78,12,1.047
Arlo Sims,54,12,1.033
Alexander Lin,91,12,1.045
Albert Quiñones,53,12,1.047
Forte Shinko,57,12,1.039
Lasse Korbanka,91,12,1.045
Chunyu Zhang (张春雨),88,12,1.035
Shanglin Ye,74,12,1.039
Arthur Adams,89,12,1.043
Jonathan Charlesworth,111,12,1.046
Lydia van Deventer,52,12,1.034
Cameron Soulagnet,42,12,1.04
Pengju Li (李鹏举),67,12,1.037
Georgy Vershinin,80,12,1.04
Wiktor Smorąg,50,12,1.042
Kai Su (苏锴),119,12,1.047
Santosh Naranapatty,61,12,1.04
RJ Gohn,67,12,1.043
Linus Kunath,58,12,1.039
Noriyuki Okada (岡田典之),69,12,1.043
Luke Jankowiak,89,12,1.048
Andrey Kolevatykh (Андрей Колеватых),57,12,1.045
Anton Rostovikov,72,12,1.039
Bruno Fonsêca Coelho Lima,74,12,1.045
Hendry Cahyadi,67,12,1.039
Erik Román Pérez,93,12,1.046
Wendel Rocha de Oliveira,58,12,1.039
Theodore Chow,81,12,1.046
David Serban Enescu,68,12,1.046
Bruno Galati Paladino Cricelli,57,12,1.045
Israel Fraga da Silva,65,12,1.045
Boxi Chen (陈博希),106,12,1.045
Joel Lundström,50,12,1.04
Steven Wintringham,69,12,1.048
Jack Manzo,72,12,1.039
Yunsu Nam (남윤수),83,12,1.048
Jakob Kogler,63,12,1.039
Emil Mickein,74,12,1.045
Ying Lin (林颖),57,12,1.04
Sameer Mahmood,56,12,1.043
Peter Preston,67,12,1.043
Hongye Sun (孙虹烨),66,12,1.04
Micha Zahnd,55,12,1.037
Dylan Raymond,59,12,1.041
Balázs Bernát,69,12,1.046
Vishantak Srikrishna,97,12,1.044
Chris Hardwick,94,12,1.044
Alexander Esquivel,68,12,1.044
Aniket Das,93,12,1.047
Jin Mochizuki (望月仁),60,12,1.038
Gustavo Penaforte Brito,103,12,1.047
Juho Arjanne,74,12,1.034
Han Dong (董晗),69,12,1.038
Weihao Kong (孔维浩),93,12,1.046
Ricardo Olea Catalán,66,12,1.046
Agustín Bernasconi,69,12,1.037
Raúl Banacloche Biot,82,12,1.042
