name,avgs,bpas,ratio
Diego Fraile,21,5,1.026
Hao-Zheng Lin (林浩正),53,5,1.023
Francis Wong Jia Yen,21,5,1.027
Aman Bhutani,19,5,1.025
Pedro Santos Guimarães,28,5,1.027
Arifumi Fushimi (伏見有史),48,5,1.023
Jonathan Hamstad,25,5,1.023
Tianxing Wang (王天行),37,5,1.023
Darren Siew Ee Yaang (蕭奕暘),30,5,1.025
James Gonsalves,17,5,1.025
Pessi Ansaranta,38,5,1.025
Eric Limeback,51,5,1.028
Levi Oud,19,5,1.025
Fangrui Zeng (曾方锐),14,5,1.027
Genaro Sahib Leguizamon,22,5,1.026
Daniel Gloppestad Bajer,25,5,1.029
Martin Fronescu,37,5,1.029
Christian Saenz Valdivia,16,5,1.016
Rubén López de Juan,24,5,1.016
Aiden Bartlett,21,5,1.021
Mike Hughey,22,5,1.021
Axel Brisse,38,5,1.022
Zhen Tang (唐镇),14,5,1.018
Yang Li (李扬),21,5,1.034
Frank Zhou,15,5,1.022
Adriano Matoba Lipski,26,5,1.03
Yihao Zhao (赵羿皓),31,5,1.032
Minhyun Kim (김민현),19,5,1.02
Krish Shah-Nathwani,34,5,1.031
Ming-Huan Tsai (蔡旻桓),25,5,1.02
Jonathan Tan Wei Xiat,35,5,1.022
Naglis Peciulis,22,5,1.02
Harry Taylor,38,5,1.019
Kate Grahame,22,5,1.018
Tomas Jankauskas,47,5,1.035
Jack Cai,24,5,1.035
Alex Thielemier,24,5,1.016
Marcel Peters,33,5,1.016
Ethan Rusnak,17,5,1.016
Velidi Venkata Jagan Mohana Murali Krishna,27,5,1.03
Gianpierre Ponce,15,5,1.019
Andrea Thull,23,5,1.022
Victor Rafael Ortiz Villaseñor,19,5,1.016
Jurgens Filiaggi,22,5,1.03
Ricardo Olea Catalán,28,5,1.029
Christopher Haslinger,16,5,1.018
Leo Lindqvist,25,5,1.033
Gaurav Bachani,17,5,1.017
Kacper Stacha,15,5,1.022
Tim Wong,35,5,1.018
Karl Taagaard Hansen,18,5,1.017
Timo Ludwig,38,5,1.017
Carlos Pedro Casado de Achával,25,5,1.022
Andy Gong,24,5,1.017
Alexandre Ravel,15,5,1.033
Nguyễn Khang Minh,13,5,1.017
Cendy Cahyo Rahmat,61,5,1.03
Gonzalo Orellana Barrasa,27,5,1.017
Davide Merli,13,5,1.018
Gustavo Penaforte Brito,28,5,1.022
Bintang Kurnia Putra,23,5,1.03
Máté Horváth,25,5,1.031
Andres Flügel,22,5,1.017
Louis Meunier,27,5,1.032
Marek Wójtowicz,46,5,1.029
Daniel Delgado Candia,36,5,1.029
Shao-Heng Hung (洪紹恆),51,5,1.029
Pedro Roque,35,5,1.032
Andrew Park,25,5,1.022
Nikolay Vasilyev,29,5,1.034
Bertie Longden,38,5,1.031
Celine Tran,32,5,1.03
Łukasz Cichecki,25,5,1.029
Kalina Brzezińska,25,5,1.022
Mateo Rodríguez,31,5,1.022
Vladyslav Zhydkov (Владислав Жидков),39,5,1.03
Mark Rivers,21,5,1.02
Asher Kim-Magierek,20,5,1.02
Lorenzo Mauro,40,5,1.021
Adam Gradess,23,5,1.02
William Jensen,25,5,1.022
AJ Kamal,38,5,1.021
Max Siauw,59,5,1.031
Gabriel Barrios,23,5,1.032
Ho Hsieh (謝合),34,5,1.03
Akula Pavan Kumar,45,5,1.028
Fabian Alberti Maldonado,19,5,1.014
Dušan Zakelšek,18,5,1.021
Muhammad Saleh Imtiaz,22,5,1.03
Vojtěch Kundera,29,5,1.029
Joey Stahl,36,5,1.031
Thomas Valles,11,5,1.022
Riadi Arsandi,17,5,1.018
Szymon Mazur,38,5,1.021
Nikolay Masson (Николай Массон),45,5,1.029
Jan Zych,50,5,1.028
Bruno Lezama,19,5,1.023
Javid Nabizade,11,5,1.011
Adrian Jorghy,17,5,1.022
Oleg Martynov,23,5,1.03
Jakub Wolniewicz,46,5,1.036
Jose Antonio Campero Morales,20,5,1.022
Carsten Matheus,59,5,1.029
