name,avgs,bpas,ratio
Chia-Liang Tai (戴嘉良),467,54,1.065
Jerónimo Ibarra Bernal,367,54,1.055
Yibo Wang (王奕博),339,54,1.06
Yuji Yoshida,383,54,1.05
Timothy Castle,437,54,1.066
Adriano Matoba Lipski,449,54,1.069
Erik Román Pérez,305,54,1.057
Boxi Chen (陈博希),446,54,1.059
Giovanni Contardi,364,54,1.043
Maarten Smit,448,54,1.054
Yu Nakajima (中島悠),418,54,1.044
Thom Barlow,378,54,1.059
Kim Roger Høyland Larsen,411,54,1.075
Marie Vincent,339,54,1.052
Alexey Zharikov,412,54,1.057
Jose Angel Montesa Solaz,374,54,1.062
Tomáš Zatroch,365,54,1.059
Yuxuan Guo (郭雨轩),311,54,1.052
Zolboo Erelkhegbaatar,339,54,1.065
Mayron Blain,336,54,1.061
Gaurav Taneja,432,54,1.053
James Hamory,346,54,1.05
Lucas O'Connell,326,53,1.059
Asher Kim-Magierek,356,53,1.063
Leopoldo Andrés Ibarra Fuentes,406,53,1.045
Naren Ramesh,385,53,1.077
Daniel C. Bedoya,316,53,1.051
Mykyta Tytar (Микита Титарь),423,53,1.064
Enzo Mattos,337,53,1.074
Andre Febriato Jonathan,322,53,1.057
Xiaobin Rui (芮晓彬),441,53,1.052
David Beugnon,385,53,1.056
Jack Pfeifer,432,53,1.059
Angel Arrioja Landa,388,53,1.055
Maxence Baudry,314,53,1.058
Rodrigo Cabezas,322,53,1.057
Andreas Pung,383,53,1.058
Daniel Escobar,385,53,1.055
Grzegorz Łuczyna,386,53,1.067
Gabriel Barrios,365,52,1.065
Daniel Greigg,362,52,1.05
Varun Mohanraj,434,52,1.071
Ivan Vynnyk (Іван Винник),413,52,1.059
Rama Temmink,310,52,1.044
Jonathan Hamstad,295,52,1.049
Zi-Xian Liao (廖子賢),417,52,1.052
Alexander Cohen,347,52,1.055
Leo Lindqvist,383,52,1.064
Alexey Polyashov,332,52,1.046
Ryan Pilat,387,52,1.064
Hari Anirudh,435,52,1.075
Myles Jarman,455,52,1.064
Dylan Hughlett,346,52,1.056
Stanisław Dąbrowski,321,52,1.061
Shonathon Collins,386,52,1.063
Roman Ostapenko (Роман Остапенко),302,52,1.064
Jode Brewster,346,52,1.064
Piotr Pojda,319,52,1.061
Louis Fertier,405,52,1.059
Ethan Davis,391,52,1.044
Baocheng Wu (吴宝城),326,51,1.047
Leo Min-Bedford,352,51,1.067
Jakub Cabaj,437,51,1.061
Firstian Fushada (符逢城),412,51,1.054
Wataru Hashimura (端村航),407,51,1.05
Cale Schoon,426,51,1.06
Ace Djun T. Aguirre Jr.,292,51,1.051
Jakub Wojtaszewski,393,51,1.052
Nevins Chan Pak Hoong (陈百鸿),333,51,1.036
Bennet Wichmann,314,51,1.074
Aharon Campoli Tono,333,51,1.064
Keenan Johnson,359,51,1.053
Tim Wong,420,51,1.05
Kyle Polage,345,51,1.068
Kyra Joiner,422,51,1.061
Laurence Livsey,296,50,1.062
Rodrigo Paz Vaca,359,50,1.053
Timothy Sun,360,50,1.051
Marko Striyeshyn,330,50,1.068
Chung-Han Hsu (許鍾瀚),309,50,1.045
Fritz Löhr,295,50,1.053
Radu Făciu,382,50,1.058
Pessi Ansaranta,473,50,1.067
Ilya Nazarov,300,50,1.068
Nicholas Daneshvari,408,50,1.059
Tzu-Han Hung (洪梓菡),454,50,1.056
Arkadiusz Abramowski,328,50,1.056
Sebastian Werb,374,50,1.059
Allyson Dias de Lima,487,50,1.068
Chris Martin,308,50,1.065
Diego Fraile,307,50,1.055
Artur Kristof,441,50,1.059
Tim Major,392,50,1.064
Tommaso Raposio,382,50,1.055
Stephano Saucedo Reyes,275,50,1.049
Samantha Raskind,361,50,1.049
Kacper Stacha,303,49,1.057
Tripp Peters,348,49,1.062
Nathan Soria,429,49,1.052
Can Gücüyener,335,49,1.054
Stanley Nerkowski IV,348,49,1.058
Zian Song (宋子安),375,49,1.058
Ben Stokes,318,49,1.058
Tanzer Balimtas,361,49,1.05
Kacper Paweł Dworak,300,49,1.051
Ryan Wu,403,49,1.078
Kyyarkhan Nikolaev,312,49,1.052
Javier López Fernández,372,49,1.069
Hua-Ting Lee (李華庭),348,49,1.038
Daniel Gloppestad Bajer,379,49,1.054
Riley Norrid,386,49,1.061
Pablo Aguilar Dominguez,393,49,1.058
Morten Arborg,421,49,1.055
Gabriel Dechichi Barbar,328,49,1.063
Angel Jesus Panebra Rodriguez,352,49,1.062
Edbert Sim,249,49,1.052
Zeke Mackay,388,49,1.058
Juan David Carmona Vásquez,337,49,1.058
Rasmus Andersson,341,49,1.066
María del Mar Gallego Vicente,380,49,1.061
Sarah Strong,356,49,1.057
Federico da Fonseca,385,49,1.059
David Vujasić,346,49,1.056
Niño Francis S. Reyes,371,49,1.047
Bertie Longden,326,49,1.06
Ágoston Török,313,49,1.06
Krzysztof Żerucha,335,49,1.053
AJ Blair,393,49,1.057
Ryan Driscoll,325,48,1.046
Dan Pastushkov,267,48,1.046
