name,avgs,bpas,ratio
Jincheng Wang (王金程),11,3,1.061
Yi-Jen Hsueh (薛以仁),28,2,1.061
Mihai Isărescu,15,3,1.062
Jonathan Sanchez Solis,11,2,1.062
Jake Green,11,4,1.062
Jhon Edison Arcila Quintero,16,3,1.062
Vasilis Prigkos,13,1,1.062
Fernando Vilca Leonardo,14,2,1.062
Dean Lockett,12,0,1.062
Marcin Kupis,14,3,1.062
Felipe Ritter Heinzelmann,16,1,1.062
Gert-Jan Broere,17,4,1.062
Mihnea Andrei Panţu,40,5,1.062
Eduardo Rafael Mendiola Rosas,14,1,1.062
Maya Engel,15,1,1.062
Luis Fernando Icú Son,16,7,1.062
Lorenzo Nicotra,21,4,1.062
Maggie Jordan,33,5,1.062
Denis Vasev,12,1,1.062
Albert Garriga Gea,14,3,1.062
Robin Hagner,20,3,1.062
Ramón Pacheco Rico,11,0,1.062
Kevin Lee,11,2,1.062
Alejandro Jose Amador Cruz,13,2,1.062
Jolina Chen,11,1,1.062
Jai Sachdev,16,4,1.062
Dinh-Anh Tran,40,8,1.062
Clancy Caster,14,2,1.062
Lisa Kucala,18,1,1.062
Andreas Nikolaou,15,3,1.062
Robert Baggett,16,5,1.062
Dong Cao (曹东),18,2,1.062
Mehran Shakarami (مهران شاکرمی),11,1,1.062
Rafael Alférez Robisco,31,6,1.062
Alimzhan Kenesbek (Алимжан Кенесбек),22,5,1.062
Yunong Li (李雨浓),31,6,1.062
María del Cisne Ortega Andrade,12,1,1.062
Oleh Kuprienko (Олег Купрієнко),14,3,1.062
Pratik Dhakal,11,1,1.062
Tonia Kwaśniewska,18,4,1.062
Benjamin Ragan,13,3,1.062
Diwen Xu (许帝文),36,5,1.062
Esteban Elías González Méndez,11,2,1.062
Garvit Vyas,11,1,1.062
Adam Vetser,22,3,1.062
Chatchawan Jaruwattanakun (ชัชวาลย์ จารุวัฒนกุล),13,0,1.062
Haoran Yin (殷浩然),12,1,1.062
Judith Laister,13,2,1.062
Bertalan Bodor,61,7,1.062
Christian Collado Calderón,17,2,1.062
Mateo Garcia,11,3,1.062
Torstein Kristoffer Lindheim,14,1,1.062
Gustavo Andre Taipe Gratelly,16,2,1.062
Matthew Sieredzinski,21,5,1.062
Federico Rinalduzzi,15,3,1.062
Noor Raditya Putra,13,3,1.062
Kush Girap,13,3,1.062
Fung Hoi Yin (馮凱賢),42,7,1.062
Auxence Araujo,13,3,1.062
Caiti Howe,18,3,1.062
Krish Prasanna Tendolkar,17,4,1.062
Martin Süß,11,3,1.063
Debanjan Poddar,23,6,1.063
Rodrigo Kenji Asato Kobayashi,14,1,1.063
Fletcher Cutting,25,1,1.063
Hróar Hrólfsson,11,2,1.063
Daniel Brem,13,2,1.063
Joe Davis,19,6,1.063
Mara Oprea,18,1,1.063
Marco Jose Mercedes,18,4,1.063
Elmo Tiitola,23,5,1.063
Arthur Gillis,11,1,1.063
Patryk Kuzia,12,2,1.063
Filip Vuković,20,3,1.063
Edrian Oralde Tepait,23,3,1.063
Abhishek A. Singal,11,1,1.063
Raluca Ioana Grigoraș,15,3,1.063
Bryan Kevin Jimenez Cruz,19,4,1.063
Kevin Ruiz,31,2,1.063
Neel Shah,13,2,1.063
Gustav Wälivaara,35,4,1.063
Edgar Nogueira Garcia Pinho,11,3,1.063
Phillip Maxwell,27,6,1.063
Axel Hernández Flores,15,3,1.063
Ryan Bernardo,15,2,1.063
Nat Baylon,25,4,1.063
Mac Phanuvatsuk,11,2,1.063
Andrew Tyberg,33,4,1.063
Tejas Lotankar,23,2,1.063
Justus Danielsen,15,4,1.063
Amarsanaa Enkhbaatar,25,6,1.063
Alec Olson,16,2,1.063
Jason Sinn,13,1,1.063
Richard Uibo,12,2,1.063
Drew Lutes,16,5,1.063
Martin Mothe,17,3,1.063
Nevins Chan Pak Hoong (陈百鸿),21,3,1.063
Mingsen Han (韩明森),27,3,1.063
Danila Dubovik,30,8,1.063
Sayee Rakshith,11,4,1.063
Brandon Mackel,11,2,1.063
Pratyush Ale Magar,16,2,1.063
Everett Kelly,48,11,1.063
Bryan Frank,11,1,1.063
Wiljan Verkuil,11,3,1.063
Sjoerd Nijssen,11,3,1.063
Tiancai Zhu (朱田才),14,2,1.063
Kristoffer Vasehus,43,7,1.063
Javier García Patiño,16,2,1.063
David Schult,13,1,1.063
Ke Pan (潘轲),19,3,1.063
Jonas Stehlin,15,0,1.063
Paweł Rybak,16,2,1.063
Héctor Haro Guerrero,42,8,1.063
Darren Soria,12,4,1.063
Erik Kippus,28,5,1.063
Laura Paola Gamboa Guzman,17,3,1.063
Andrea Thull,35,4,1.063
Zeeshan Haque,12,1,1.063
Mary Hennessy,22,2,1.063
Yong Hyeon Jo (조용현),12,2,1.063
Samuel Hula,20,4,1.063
Richard Madden,18,3,1.063
Zhihao Zhou (周志豪),19,1,1.064
Bodun Zhu (朱博楯),21,5,1.064
James Benedict Cañares,35,10,1.064
Ting-Guang Chang (張廷光),23,3,1.064
Chris Deng,11,1,1.064
Jessie Branch,12,1,1.064
Sofia Chehab,13,5,1.064
Felix Kiera,12,2,1.064
Xuesi Chen (陈学思),16,4,1.064
Sijia Liu (刘思嘉),14,1,1.064
Yinfei Wang (王寅飞),18,2,1.064
Kristin Wiley,27,2,1.064
Lucas Gulemirian,14,4,1.064
Risab Subedi,14,1,1.064
Martin Benaduce,11,1,1.064
Manuel Vicente Galipienso Penalva,13,1,1.064
James Creswell,25,4,1.064
Stone Amsbaugh,19,3,1.064
Philipp Weyer,16,3,1.064
Akshay Rao,18,3,1.064
Eric Boudreau,23,4,1.064
Kai Gabriel,17,5,1.064
Oleksii Lukin (Олексій Лукін),13,2,1.064
Riadi Arsandi,32,6,1.064
Tamara Macadam,35,6,1.064
Quinn Lawson,11,1,1.064
Yuchen Gong (宫予晨),15,2,1.064
Vincent Švec,15,1,1.064
Bence János Csuti,33,5,1.064
Ryan Piper,12,2,1.064
Sheldon Fung,11,1,1.064
Lee Jia Yong (李伽榮),21,3,1.064
Nguyễn Tuấn Tú,15,5,1.064
Owen Kwasniewski,12,2,1.064
Ethan Vellu,19,1,1.064
Daniel Anker Hermansen,36,9,1.064
Marcel Kälin,49,6,1.064
Michał Marczak,16,3,1.064
Javier Rodríguez Domínguez,16,3,1.064
Tongming Shi (石童鸣),21,3,1.064
Henfry De Los Santos,11,1,1.064
Jose Daniel Cobo Torres,22,6,1.064
Gabriel Garber Burd,15,3,1.064
Orgil Otgonbayar (Отгонбаяр Оргил),23,5,1.064
Bálint Világos,11,2,1.064
Ruben Grobler,22,5,1.064
Mohammad Owais,17,2,1.064
Sudarshan Sampathkumar,20,3,1.064
Afonso Carapeto,18,0,1.064
Ning Xie (谢宁),11,1,1.064
Kacper Paweł Dworak,43,5,1.064
Ajay Narayanan,11,2,1.064
Arnau Salmons Gonzalez,11,4,1.064
Linxuan Zeng (曾霖煊),16,1,1.064
Adam Swaine,16,4,1.064
Pradhyun Naresh,18,5,1.064
Diego Garrido,15,4,1.064
Rishith Shyamkumar Nellippillil,19,3,1.064
Raymond Zhao,16,1,1.064
Matisse Touchard,12,3,1.064
Tianli Li (李田立),24,2,1.064
Manuel Gutman,25,5,1.064
Lei Wang (王磊),13,1,1.064
Shunsuke Wada (和田俊輔),14,3,1.064
Jeanne-Marie Deconninck,17,4,1.064
Torjus Iveland,15,3,1.064
Artur Norkin (Артур Норкін),11,0,1.064
Jiaxi Wang (王嘉熙),39,8,1.064
Geoffrey Stevens,13,2,1.064
Ricardo Bayona Salvador,21,3,1.064
Ting-Wei Tseng (曾亭瑋),11,2,1.064
Noah Wymbs,14,2,1.064
Zijian Ding (丁子坚),20,3,1.064
Elias Fischer,27,7,1.064
Hersh Shrivastava,13,1,1.064
Magnus Morud Vaagen,22,6,1.064
Yuhang Zhang (张宇航),16,2,1.064
Jingyuan Chen (陈静远),45,8,1.064
Garrett Hadaway,12,1,1.064
Hong Zhang (张宏),28,4,1.064
Shikai Jiang (江侍锴),19,2,1.064
Junjie Huang (黄俊杰),11,4,1.064
Octavio Arocena,17,3,1.064
Steven Wintringham,40,6,1.064
Elijah Gonzales,14,1,1.065
Noel Kim,15,4,1.065
Ranran Zhao (赵然冉),14,5,1.065
Daniel Esteban Castellanos Gonzalez,11,1,1.065
Shreyas Talamakki,30,4,1.065
Qiaowei Hong (洪翘伟),11,3,1.065
Elias Miguel Acosta Acosta,29,5,1.065
Matthew Perschall,12,2,1.065
Cyril Barigand,49,8,1.065
Anton King,16,3,1.065
Martin Scheubrein,12,1,1.065
Joshua Koilpillai,11,1,1.065
Junfeng Chen (陈骏枫),11,1,1.065
Elizabeth Shirley,12,2,1.065
Sepp Zammuto,12,1,1.065
Heron Sato,26,6,1.065
Margot Audero,15,3,1.065
Zeyu Yang (杨泽瑀),17,2,1.065
Nick Fulham,14,1,1.065
Tomasz Stawicki,20,3,1.065
Antto Pitkänen,40,7,1.065
Muyue Hu (胡暮悦),23,5,1.065
Nicholas Markopoulos,15,3,1.065
Jonas Brzenczek,37,5,1.065
Jiejie Du (杜杰杰),26,4,1.065
Jānis Zirnis,55,8,1.065
Rohan Volety,12,2,1.065
Mehrdad Navidian Mehr (مهرداد نویدیان مهر),18,5,1.065
Michał Dusiński,14,0,1.065
Adam Moughnie,14,2,1.065
Andrés Hernández Cabrera,12,2,1.065
Ahsanul Insan Hamid,15,4,1.065
Vincent Pistelli,12,1,1.065
Krystian Załuski,55,10,1.065
Nitin Subramanian,19,5,1.065
Fabio Nakamura,14,4,1.065
Aston Culf,17,1,1.065
Jorge Moreno Aguilera,12,4,1.065
Raúl Cuevas Castillo,36,6,1.065
Yang Xia (夏洋),22,5,1.065
José Marco Tarifa Hernández,22,3,1.065
Samir Homsi,28,6,1.065
Ziyang Liu (刘子扬),12,2,1.065
Egor Osintsev,11,2,1.065
Rodolfo Jepte Lutrania Mabanta,12,2,1.065
Pranav Aithal,22,2,1.065
Vladislav Shurshilin,12,2,1.065
Alessandro Fava,39,8,1.065
Baizhen Kuang (匡柏臻),12,2,1.065
Mingshuo Zhao (赵铭硕),25,4,1.065
Luis Rotzoll,15,3,1.065
Rama Temmink,26,6,1.065
Alexander Claros,11,1,1.065
Bowen Wan (万博文),16,3,1.065
Mike Mallon,15,1,1.065
Thierry Orland Hung,24,3,1.065
Pritesh Lunkad,39,6,1.065
Gijs Peletier,30,9,1.065
Vladimir Lapin,19,2,1.065
Sihan Jiao (焦思涵),28,5,1.065
Seyon Satheesh,18,3,1.065
Moreno van Rooijen,21,4,1.065
Shinichiro Sato (佐藤真一郎),37,6,1.065
Thomas Bennis,12,1,1.065
Mitchell Romito,16,1,1.065
Konrad Przetacznik,16,3,1.065
Péter Róka,15,2,1.065
Ranz Norwin Lim,13,2,1.065
Yan Yu (于晏),11,1,1.065
Dominik Jakubowski,12,1,1.065
Saúl Javier,11,2,1.065
Elliot Penson,12,4,1.065
Dzianis Hardziayuk,13,2,1.065
Marlon de V. Marques,35,5,1.065
Carolina Arroyo Cervantes,13,3,1.065
Otto Normanns,24,3,1.065
Abdulsamad Sheikh,11,1,1.065
Iasonas Konstantinos Vlachos,11,1,1.065
Sean Huang,12,2,1.065
