name,avgs,bpas,ratio
Erwan Kohler,17,1,1.082
Eli Jay,44,3,1.082
Dmitry Gundin,37,6,1.082
Mikhail Kuzin,18,2,1.083
Lorenzo Vigani Poli,14,2,1.083
Yuhei Takagi (高木佑平),11,1,1.083
Jakub Bartos,20,3,1.083
Chia-Wei Lu (呂家維),11,1,1.083
Vladyslav Zhydkov (Владислав Жидков),27,2,1.083
Somya Srivastava,31,6,1.084
Tommy Cherry,33,6,1.084
AJ Nicholls,45,10,1.084
Barnabás Turi,17,3,1.085
Linus Kunath,15,2,1.085
Péter Trombitás,14,0,1.085
Filippo Brancaleoni,20,2,1.085
Arifumi Fushimi (伏見有史),11,2,1.086
Roman Ostapenko (Роман Остапенко),17,2,1.086
David Breno,17,2,1.086
Cristian Alberto Rivas Rivas,15,3,1.086
Leonid Palchenko (Леонід Пальченко),19,2,1.086
Mykhailo Akhunov (Михайло Ахунов),20,4,1.086
Ian Southa,14,2,1.086
Tommaso Raposio,13,2,1.087
Mats Valk,13,3,1.087
Isaac Myers,21,2,1.087
Hanlin Ding (丁瀚林),17,1,1.087
Qiyu Hou (侯启予),36,4,1.087
Tristan Chua Yong,12,2,1.087
Kristian Gil Caragan,12,1,1.088
Kymberlyn Calderon,15,3,1.088
Oleksandr Ivanchak (Олександр Іванчак),42,2,1.088
Magnus Søndergaard Byrne,15,4,1.089
