Rank,Name,Country,Average
3109,Shu Kasuga (春日柊),Japan,744.82
3110,Gabriel Sanchez,USA,744.84
3111,Jair José Vicente Rodríguez Zenil,Mexico,744.87
3112,George Enchev,Bulgaria,744.91
3113,Quentin Savard,France,745.02
3114,Rudolf Wehofer,Hungary,745.07
3115,Paolo Resta,Italy,745.23
3116,Wanzhong Chen (陈万忠),China,745.3
3117,Alexander Lin,USA,746.25
3118,Jack Larsson Backsell,Sweden,746.28
3119,Hiroki Kanamori (金森広樹),Japan,746.54
3120,Jesus Crisostomo Gutierrez,Peru,746.59
3121,Bryan Kevin Jimenez Cruz,Colombia,746.68
3122,Jasfer Renz Gabriel Balderas,Philippines,746.7
3123,Trần Mạnh Quân,Vietnam,746.92
3124,Ryan Waite,USA,747.17
3125,Chris Tran,USA,747.53
3126,Jihoon Kwon,Canada,747.59
3127,Pedro Henrique de Jesus Silva,Brazil,747.62
3128,Pavel Kovirzin (Павел Ковырзин),Russia,747.81
3129,Federico Rinalduzzi,Italy,747.92
3130,Haoran Wang (王浩然),China,748.28
3131,Ken Jiang,Canada,748.37
3132,Ricardo Piotti,Uruguay,748.65
3133,Víctor Manuel Zapién Luna,Mexico,748.75
3134,Allan Beres,USA,748.97
3135,Daniel Wu,USA,749.04
3136,Conor Bradding,New Zealand,749.08
3137,Emilio Alberto Rodríguez Jiménez,Mexico,749.23
3138,Mykhailo Lagoida (Михайло Лагойда),Ukraine,749.31
3139,Kacper Gwizdała,Poland,749.39
3140,Joon Song,Canada,749.45
3141,Diego Pinto Almario,Colombia,749.71
3142,Evgeny Chak,Belarus,749.72
3143,Johan Thuvesen,Sweden,750.0
3144,Eng Dickson (黄迪胜),Malaysia,750.05
3145,Symon Vanderschmidt,USA,750.15
3146,Kirt Protacio,Australia,750.18
3147,Yongxiang Guo (郭永祥),China,750.24
3148,Billy Burier,France,750.64
3149,Di Lu (卢迪),China,750.68
3150,Nathan Kearney,USA,750.86
3151,Vivek Prasad Mada,India,750.99
3152,Giovanni R. Sy,Philippines,751.0
3153,Caleb Brownlie,USA,751.29
3154,Samuel Weber,USA,751.44
3155,Adrian Englhardt,Germany,751.79
3156,Chenhao Sun (孙晨皓),China,752.05
3157,Natalie Smith,USA,752.22
3158,Paweł Kowol,Poland,752.62
3159,Yi-Van Studenov,Canada,752.81
3160,Jan van Dorst,Netherlands,752.9
3161,Jēkabs Janovs,Latvia,753.1
3162,Ernur Ersayynov,Kazakhstan,753.1
3163,Luke Rasor,USA,753.36
3164,Johannes Antonius Van Hezewyk Contreras,Mexico,753.43
3165,Wesley Weishen Yu,USA,753.49
3166,Seungmin Hong,Canada,753.53
3167,Nikolay Ambrosiy (Николай Амбросий),Russia,753.76
3168,Ryan Griffiths,Australia,754.06
3169,Anton Lagunov,Russia,754.2
3170,Lacey Dilworth,USA,754.24
3171,Carlos Francisco Suárez Sauca,Spain,754.36
3172,Neel Gore,USA,754.45
3173,Maksym Poliakov (Максим Поляков),Ukraine,754.62
3174,Bobby D'Angelo,USA,755.16
3175,Erik Johnson,USA,755.18
3176,Alexander Kapustin,Russia,755.44
3177,Andrei M. Arcellana,Philippines,755.92
3178,Jesslyn Valerie,Indonesia,756.31
3179,Yuchen Huang (黄禹尘),China,756.32
3180,William Trotter,United Kingdom,756.44
3181,Chad Batten,USA,756.92
3182,Andy Smith,USA,756.99
3183,Akito Nipatcharoen,Australia,756.99
3184,Phạm Việt Dũng,Vietnam,757.08
3185,Connor Gray,USA,757.13
3186,Luis Roberto Franco Esquivel,Mexico,757.45
3187,Ben Nyul,Germany,757.67
3188,Nick Pappas,Australia,757.82
3189,James Tuttle,Canada,757.91
3190,Julian Höfler,Germany,757.92
3191,Yang Feng (冯扬),China,758.04
3192,Gabriele Cappelletti,Italy,758.14
3193,Arthur Garcin,France,758.17
3194,Abbe Hansen,Sweden,759.02
3195,Janis Leineweber,Germany,759.15
3196,Abhimanyu Singhal,India,759.17
3197,Emile Compion,South Africa,759.23
3198,Misael Gómez Soria,Mexico,759.34
3199,Nicholas Tan Jun Wei,Malaysia,759.35
3200,Marko Striyeshyn,Ukraine,759.49
3201,Diego Montes,USA,759.61
3202,Geng Xie (谢耿),China,759.71
3203,Dennis Rosero,Colombia,760.26
3204,Jacob Peng,Australia,760.37
3205,Osvaldo Sánchez,Mexico,760.4
3206,Mohamad Adrian Syahirin Bin Mohd Faizal,Malaysia,760.59
3207,Shuo Zhao (赵硕),China,760.66
3208,AJ Nicholls,United Kingdom,760.67
3209,Malte von Mehren,Denmark,760.94
3210,Oliver Bjurek Strömberg,Sweden,760.94
3211,Filippo Brancaleoni,Italy,760.97
3212,Jared Balassaitis,USA,761.04
3213,Dustin Trivette,USA,761.05
3214,Zachary Trudell,USA,761.37
3215,Akmal Abduazizov,Uzbekistan,761.74
3216,Nat Baylon,USA,762.35
3217,Jaden Froese,Canada,762.75
3218,Marlon Gerke,Germany,762.77
3219,Isidro Ramírez Domínguez,Guatemala,762.99
3220,Eirik Frydenlund Norling,Norway,763.1
3221,Juraj Kremser,Slovakia,763.24
3222,Michael Chai (柴天方),USA,764.33
3223,Ethan Vovan,USA,764.39
3224,Chenge Liu (刘晨舸),China,764.51
3225,Hyun-Kyoo Rah (나현규),Korea,764.87
3226,Jemco Casquejo,Philippines,764.89
3227,Will Do,USA,765.9
3228,María José Martínez León,Colombia,766.17
3229,Francesco Schmitt,Germany,766.18
3230,Roman Strakhov,Russia,766.58
3231,Reagan Li,Canada,766.75
3232,John Linder,Canada,766.95
3233,Stefen Lake,USA,766.97
3234,Titus Sutterfield,USA,767.27
3235,Eki González García,Spain,767.41
3236,Brigham Dent,USA,767.42
3237,Peter Chau,USA,767.78
3238,Bobby Mapp,USA,767.83
3239,Thom Barlow,United Kingdom,767.9
3240,Maxim Hildt,Germany,768.22
3241,Alex Seidler,USA,768.44
3242,Luke Bruce,Australia,768.54
3243,Saman Parvizi (سامان پرویزی),Iran,769.17
3244,Leonardo José Carrari,Brazil,769.21
3245,Nikolaos Karampelas,Greece,769.48
3246,Jonah Blakeley,Australia,770.14
3247,Rachel Feran,USA,770.21
3248,Ronald Ken Mahait,Philippines,770.57
3249,Xiaoliang Zhu (朱校良),China,770.9
3250,Pedro Henrique da Silva Tesch,Brazil,771.02
3251,Paolo Girotti,Italy,771.06
3252,Ahsanul Insan Hamid,Indonesia,771.06
3253,Priyanshu Kumar,India,771.11
3254,Yeeun Park (박예은),Korea,771.2
3255,Yihankang Li (李易汉康),China,771.36
3256,Marcin Jakubowski,Poland,771.37
3257,Luigi Manzo,Italy,771.45
3258,Samuel Baird,USA,771.68
3259,Jonah Chen,Canada,772.17
3260,Shengqi Pan (潘盛琪),China,772.23
3261,Matteo Colombo,Italy,772.32
3262,Ilya Tsiareshka,Belarus,772.37
3263,Alexandre Key Wakate Teruya,Brazil,772.77
3264,Kai Gabriel,Germany,773.91
3265,Raúl Low Beattie,Chile,774.08
3266,Edbert Sim,Australia,774.16
3267,John Gabriel Uy,Philippines,774.24
3268,Alfonso Jose Torres Alvarez,Venezuela,774.45
3269,Andrey Radaev (Андрей Радаев),Russia,774.52
3270,Sukesh Kumar,India,774.73
3271,Oliver Blount,United Kingdom,774.73
3272,Sebastiano Benato,Uruguay,774.99
3273,Alexis Margaret Magtibay,Philippines,775.15
3274,Yanfeng Zhu (朱艳枫),China,775.25
3275,Didi Stone,USA,775.59
3276,Aaron Cohen,USA,775.86
3277,Cooper Dean,USA,776.0
3278,Akshay Keswani,India,776.65
3279,Martin Reinisch,Germany,776.83
3280,Shengqun Wang (王胜群),China,776.85
3281,Alex VanderGriend,USA,776.91
3282,Jordan Nguyen,USA,776.94
3283,Seb van den Beemt,Netherlands,777.35
3284,Rit Varun,India,777.36
3285,Anurag Jain,India,777.42
3286,Cary Huang,USA,777.53
3287,Christopher Tolksdorf,Germany,777.59
3288,Jade Breitstein,USA,777.61
3289,Bryan Kroesbeek,Netherlands,777.67
3290,Sergey Wolferts,Russia,777.71
3291,Alejandro Riveiro Rodríguez,Spain,777.9
3292,Everest Shi,Canada,778.12
3293,Jie Chen (陈杰),China,778.29
3294,Sewan Boudrai,France,778.31
3295,Korakot Inkaew (กรกฎ อิ่นแก้ว),Thailand,778.41
3296,Oscar Burga,Ecuador,778.47
3297,Robert G. Pearce IV,USA,779.25
3298,Pedro Miranda Moreira,Brazil,779.77
3299,Dániel Kui,Hungary,780.17
3300,Yuxuan Huang (黄宇轩),China,780.72
3301,Ryota Futagami (二神亮太),Japan,780.84
3302,Yunfei Shao (邵云飞),China,780.88
3303,Chui-Hsien Lin (林垂憲),Taiwan,781.03
3304,Yelong Wei (魏业隆),China,781.43
3305,Tsu-Yu Tseng (曾子瑜),Taiwan,781.46
3306,Patrick Skelley,USA,781.47
3307,Modi Saurav,India,782.51
3308,Xincen Zhou (周新岑),China,782.53
3309,Tan Yan Shun,Malaysia,782.69
3310,Jack Haviland,USA,782.73
3311,Brodie D. Cheater,Australia,782.83
3312,Pierre Bouvier,France,783.04
3313,Kai Ma (马开),China,783.05
3314,Benjamin Gendre,France,783.86
3315,Gabriel Valenciano Américo,Brazil,783.92
3316,Gijs Peletier,Netherlands,783.98
3317,Meng Yuan (袁梦),China,784.41
3318,Oscar Wong Jing Yee (王敬宇),Malaysia,784.49
3319,Piyachat Jamsai (ปิยะฉัตร แจ่มใส),Thailand,784.5
3320,Muhammad Zuhair Bin Zulkaply,Malaysia,784.59
3321,Jiankang Li (李建康),China,784.73
3322,Darii Caireac (Дарий Кайряк),Belarus,784.76
3323,Dongheon Ryu (류동헌),Korea,784.84
3324,Hector Huanqque,Peru,784.84
3325,Prakhar Gupta,India,784.94
3326,Enrymar Cisneros,Venezuela,785.03
3327,Marc Danelkewitz,Germany,785.18
3328,Andrew Kehm,USA,785.27
3329,Christian Dirks,Germany,785.67
3330,Jerome Lam,Canada,785.7
3331,Kaan Ulkusal,Romania,785.76
3332,Zexi Zeng (曾泽西),China,785.78
3333,Yinbing Tan (檀银兵),China,786.0
3334,Aston Culf,Australia,786.19
3335,Ben Rogers,USA,786.39
3336,Muhammad Al-Hadi Akmal,Malaysia,786.97
3337,Michael Zavalza,USA,787.27
3338,Tácito Sampaio Gaspar de Oliveira Filho,Brazil,787.39
3339,Leonid Kuzmin (Леонид Кузьмин),Russia,787.6
3340,Maksym Samoilenko (Максим Самойленко),Ukraine,787.71
3341,Gabriel Lincon Souza,Brazil,788.04
3342,Sandra Kuotesaho,Finland,788.4
3343,Zhiyuan Chen (陈智源),China,788.47
3344,Marco Willems,Netherlands,788.49
3345,Gaurav Bachani,India,788.74
3346,Andres Armando Montalvo Vera,Peru,789.27
3347,Carl Emil Exner,Denmark,789.43
3348,Everett Kelly,USA,789.59
3349,Florian Kreyssig,Germany,789.64
3350,Ping Guan (关平),China,789.73
3351,Phil Patrick F. Isidro,Philippines,789.78
3352,Swann Castel,France,790.02
3353,James Dean Ludlow,United Kingdom,790.04
3354,Naoya Inahara (稲原直哉),Japan,790.05
3355,Alberto Arturo Ayllón Bustos,Bolivia,790.62
3356,Noah Arthurs,USA,790.82
3357,Russel Bocalbos,Philippines,790.86
3358,Anthony Dominquez,USA,790.87
3359,Luan Gomes de Almeira Araújo,Brazil,791.02
3360,Gwee Jia You,Malaysia,791.08
3361,Anton Rostovikov,Russia,791.5
3362,Larry Zuo,China,791.64
3363,Franco Silva,Chile,792.69
3364,Sarah Cook,USA,792.83
3365,Matias Macaya,Chile,793.52
3366,Jimmy Coll,Belgium,793.89
3367,Marco Minici,Italy,794.23
3368,Noah Paredes,USA,794.44
3369,John Bailey,Canada,794.44
3370,Maxim Kudryashov (Максим Кудряшов),Russia,794.46
3371,Kian I. Lee,Philippines,794.47
3372,Pavlo Parafilo (Павло Парафіло),Ukraine,794.51
3373,Jairo Santiago Callejas,USA,794.58
3374,Eoin Dowling,Ireland,794.84
3375,Anant Pingle,India,794.97
3376,Chengming Su (苏成明),China,795.35
3377,Emmet Southfield,USA,795.8
3378,Zixiang Zhang (张子翔),China,796.02
3379,Marco Sander Quilca Quiranza,Ecuador,796.24
3380,Garuda Firmansyah,Indonesia,796.35
3381,Alvin Febrianth,Indonesia,796.84
3382,Fazhen Wu (吴法臻),China,797.01
3383,Owen Hjerpe,USA,797.01
3384,Evan Brandsma,USA,797.27
3385,Oscar Javier Guerrero Cardenas,Colombia,798.0
3386,Kirill Litvinov,Russia,798.13
3387,Andrey Lopez Rodríguez,Costa Rica,798.4
3388,David Felipe Rodríguez Gutierrez,Colombia,798.64
3389,Daniel Schäfer,Germany,798.93
3390,Philipp Lehnhardt,Germany,799.33
3391,Lau Ee,Malaysia,799.56
3392,Rwell Shawn A. Castaneda,Philippines,799.61
3393,Janik Blenckner,Germany,799.71
3394,Alban Marchal,France,799.95
3395,Claudio Ramón Castillo Salazar,Mexico,799.97
3396,Alejandro Isaza,Colombia,800.5
3397,Javier Gil,Spain,800.64
3398,Takuma Shirahase (白波瀬拓磨),Japan,801.05
3399,Liam Harrison Bliss,USA,801.09
3400,Arvid Sandström,Sweden,801.1
3401,Ilya Teterin,Russia,801.24
3402,Abner Priyo Utomo,Indonesia,801.32
3403,Carl Abrahamsen,Norway,802.18
3404,Sebastian Teng,Argentina,802.75
3405,Laurent Vogt,Germany,802.8
3406,Attilio Buttiglione,Italy,802.81
3407,Anuj Menta,India,803.06
3408,Bernhard Brodowsky,Germany,803.28
3409,Cameron Aume,USA,803.32
3410,Lennon Young,USA,803.38
3411,Azamat Seitbekov (Азамат Сейтбеков),Kazakhstan,803.65
3412,Samuel Hanstein,Germany,803.73
3413,Harald Skinnes Kryvi,Norway,803.83
3414,Parth Garg,USA,803.93
3415,Fernando Ávila Ruíz,Mexico,804.19
3416,Xiaojian Li (李晓健),China,804.4
3417,Erick Tian,Canada,804.4
3418,Junhe Zhang (张钧鹤),China,804.51
3419,Augusto Rosa Esteves,Brazil,804.54
3420,Conor Smith,Ireland,805.12
3421,Konstantin Solovev (Константин Соловьёв),Russia,805.47
3422,Finn X. Gotcher,USA,806.19
3423,Haifeng Zhang (章海峰),China,806.31
3424,Oleksandr Pohasii (Олександр Погасій),Ukraine,806.58
3425,Lovisa Eriksson,Sweden,806.62
3426,Elmer Alexander Johnsen,Norway,806.64
3427,Kabir Johal,Canada,807.73
3428,Ryan Lim,USA,808.61
3429,Sam Spendla,United Kingdom,808.75
3430,Omry Noam,Israel,808.99
3431,Sergio Torrijos Santano,Spain,809.34
3432,Bo Wang (王波),China,809.54
3433,Oleksandr Ivanchak (Олександр Іванчак),Ukraine,809.73
3434,Lakshmi Sai Srivatsa,India,809.88
3435,Ansis Plēpis,Latvia,809.89
3436,Dev Agarwal,India,809.96
3437,Kou Moriya (森谷航),Japan,810.57
3438,Jonathan Collins,United Kingdom,811.26
3439,Brody Meschke,USA,811.28
3440,Juan Pablo Suárez Narváez,Ecuador,811.7
3441,Chio Wai Cheng (趙偉程),Macau,812.0
3442,Yi Ren (任逸),China,812.16
3443,Teera Tareesuchevakul (ธีรา ธารีสุชีวกุล),Thailand,812.35
3444,Thomas Patterson,United Kingdom,812.96
3445,Andreas Moen,Norway,813.05
3446,Erick Santillán Benítez,Mexico,813.15
3447,Noel Yzaguirre,Peru,813.18
3448,Assylkhan Meirkhanov (Асылхан Мейрханов),Kazakhstan,813.41
3449,Gunnar Kilborn,Sweden,813.91
3450,Daniel Coy Calderón,Colombia,813.92
3451,Johnley Bibaoco,Philippines,814.13
3452,Martin Zahradník,Czech Republic,814.45
3453,Rafael Alvarez,Venezuela,814.56
3454,Yong Hyeon Jo (조용현),Korea,814.65
3455,Fabiano Pinheiro de Oliveira,Brazil,815.22
3456,Konsta Jukka,Finland,815.32
3457,Sina Salehpour (سینا صالح پور),Iran,815.73
3458,Lee Jia Yong (李伽榮),Malaysia,815.73
3459,Andi Alvin Adhyaksa Putra,Indonesia,815.87
3460,Eric Rios Sánchez,Mexico,816.73
3461,Phạm Phước Thuận,Vietnam,816.76
3462,Hubert Tavernier,France,817.0
3463,Alex Lehman,USA,817.17
3464,Nolan Braier,USA,817.52
3465,David Novák,Czech Republic,818.48
3466,Sietse Averesch,Netherlands,818.58
3467,AJ Le,USA,818.84
3468,Alexander Buhl,Germany,818.88
3469,Victor Sinan Seixo de Brito Gomes,Brazil,818.96
3470,Marcus Kamen,USA,819.22
3471,Felix Lee,USA,819.44
3472,Jessica Moens,Belgium,820.05
3473,Roberto Henrique Borges Machado,Brazil,820.1
3474,Zihao Wang (王子豪),China,820.4
3475,Akseli Poutanen,Finland,820.52
3476,Jae Goode,United Kingdom,820.79
3477,Giovanni Tanaka (陈华安),Indonesia,820.87
3478,Yuito Nozaki (野崎結人),Japan,820.89
3479,David Quach,Germany,821.51
3480,Pacifico Rodriguez,Switzerland,821.97
3481,Trần Minh Quân,Vietnam,822.7
3482,Fabian Settelen,Switzerland,822.76
3483,Bruce Kong,Canada,823.35
3484,Isai Oswaldo Gonzalez Canessa,El Salvador,823.36
3485,Sachin Krishna Rao,India,823.55
3486,Wei-Chin Hsieh (謝唯勤),Taiwan,823.58
3487,Mikhail Arkhipov,Russia,823.9
3488,Luc Bazinet,Canada,823.96
3489,Wenjie Xu (徐文杰),China,824.43
3490,Yannick Tonatiuh Napsuciale Heredia,Mexico,824.55
3491,Andrina Löhle,Switzerland,824.69
3492,Harald Stiff,Sweden,824.7
3493,Monica Beatriz Calvo,Philippines,824.74
3494,Frederik Rollmann,Germany,825.23
3495,Emil Todorov Iliev,Bulgaria,825.51
3496,Ivan Terekh,Belarus,825.73
3497,Saransh Tandon,India,826.39
3498,James Gutiérrez,Bolivia,826.82
3499,Joseph Ong,USA,827.28
3500,You Sun (孙悠),China,827.33
3501,Oleksandr Antypov (Олександр Антипов),Ukraine,828.17
3502,Brandon Argel Hernández Martínez,Mexico,828.66
3503,Kai Kopke,Canada,828.86
3504,Noah Crisp,USA,830.16
3505,Stefan Lidström,Sweden,830.89
3506,Vishal Madipadga,USA,831.19
3507,Qirun Zhong (钟奇润),China,831.77
3508,Marcellino Aditya Mahendra,Indonesia,832.3
3509,Chester Lian,Malaysia,832.54
3510,Sergio Yagüe Carpio,Spain,832.82
3511,Bhaskar Parvatha,India,833.65
3512,François Courtès,France,833.75
3513,Jake Klassen,Canada,833.99
3514,Zhibo Yin (阴智博),China,834.45
3515,Bertalan Bodor,Hungary,835.89
3516,Mykhailo Yartsun (Михайло Ярцун),Ukraine,835.9
3517,Yikang Mao (毛逸康),China,836.03
3518,Mehul Tandon,India,836.34
3519,Luis Alejandro Carvajal Cruz,Colombia,836.75
3520,Juuso Suutari,Finland,836.9
3521,Jimin Byeon (변지민),Korea,837.09
3522,Chris Bird,USA,837.79
3523,Shikhar Mohan,India,837.81
3524,Hideki Niina (新名秀樹),Japan,838.12
3525,Eetu Taivalsaari,Finland,838.43
3526,Michael Bradley,Canada,838.76
3527,Lars Vennike Nielsson,Denmark,838.9
3528,Nicolas Schmied,Switzerland,839.18
3529,Alex Kekkonen,Finland,840.28
3530,Prin Kijviwattanakarn (ปริญ กิจวิวัฒนการ),Thailand,840.34
3531,Kacper Wójcik,Poland,840.56
3532,Felipe de Carvalho Diniz,Brazil,840.96
3533,Andrew Pines,Australia,841.15
3534,Jeffrey Draper,Canada,841.41
3535,Robin Blöhm,Germany,841.62
3536,Feruz Gulomov,Uzbekistan,841.68
3537,Ayush Goyal,India,841.7
3538,Gonzalo Serrano,Chile,842.17
3539,Piotr Kózka,Poland,842.52
3540,Nóra Szepes,Hungary,842.56
3541,Yutian Fang (方雨田),China,842.94
3542,Bryan De Los Santos Rivero,Dominican Republic,843.35
3543,Bhaktij Patil,India,843.44
3544,Tamara Macadam,Australia,843.69
3545,Satoru Umetsu (梅津諭),Japan,843.86
3546,Farhan Siddiq,Indonesia,844.21
3547,Xiangjia Kong (孔祥佳),United Kingdom,844.3
3548,Thomas Imada,Canada,844.49
3549,Rodrigo Pueblas Núñez,Spain,844.61
3550,Jonathan Papa,Philippines,844.69
3551,Oskar Åsbrink,Sweden,844.74
3552,Ian Esteban Alvarez Huicochea,Mexico,844.77
3553,Mika Schwendener,Switzerland,844.77
3554,Stefan Loosli,Switzerland,844.85
3555,Fan Derlentz Perceval,Haiti,845.29
3556,Lukas Vaitkevičius,Lithuania,845.32
3557,Dieter Amberger,Austria,846.66
3558,Allyson Dias de Lima,Brazil,846.84
3559,Luke Pearson,USA,846.92
3560,Maksim Demchenko (Максим Демченко),Russia,846.92
3561,Riki Osawa,USA,847.12
3562,Logan Wiltse,USA,847.31
3563,Todor Enikov,Bulgaria,847.49
3564,André Tillmans,Germany,847.68
3565,Thomas Müller,Germany,847.85
3566,Lars Knittler,Germany,848.04
3567,Uladzislau Ushakov (Владислав Ушаков),Belarus,848.52
3568,Siegfried Alexander Benthien,Germany,848.83
3569,Steven Wintringham,USA,849.02
3570,Carlos Aguirre,Bolivia,849.17
3571,Robin Verstraten,Netherlands,849.7
3572,Yevhen Bondarenko (Євген Бондаренко),Ukraine,850.72
3573,Hugh Delano Polidario,Philippines,851.05
3574,Sara Camacho García,Spain,851.16
3575,Carlos Javier Roque García,Mexico,851.24
3576,Christopher Baird,USA,851.85
3577,Spencer Graffunder,USA,851.89
3578,Luis Andrei Castillo Arellano,Mexico,851.92
3579,Guang Zhao (赵广),China,852.12
3580,Serhii Mormul (Сергій Мормуль),Ukraine,852.17
3581,Lakshay Sharma,India,852.25
3582,Pascal So (蘇柏熙),Hong Kong,852.28
3583,Andreas Bahr,Germany,852.87
3584,Dragoş Iordan,Romania,852.95
3585,Isak Stephansen,Norway,853.15
3586,Jorge Augusto Siqueira Pinto,Brazil,853.38
3587,Marion Gerard Bulanhagui,Philippines,853.49
3588,Congjian Zhang (张丛健),China,853.51
3589,Levi Edler,USA,854.24
3590,Anthony Hsu,USA,854.35
3591,Malvin Lo,Canada,854.35
3592,Takumi Tamura (田村匠),Japan,854.38
3593,Hayden C. Lesser,USA,854.64
3594,Axel Häck,Germany,856.49
3595,Sandy Ardianto,Indonesia,856.93
3596,Matthew Hollinger,USA,857.0
3597,Samuele Cancemi,Italy,857.1
3598,Hongfei Tian (田洪飞),China,857.28
3599,Malakai Bergen,Canada,858.03
3600,Alexis Arturo Carmona Becerril,Mexico,858.22
3601,Ilie-Laurenţiu Soare,Romania,858.32
3602,Akula Pavan Kumar,India,858.36
3603,Benjamin Lippsmeier,Switzerland,858.61
3604,Mufan Lü (吕慕凡),China,859.0
3605,Gabriel Alejandro Orozco Casillas,Mexico,859.85
3606,Pragun Ashok,India,860.3
3607,Jia Zeng (曾嘉),China,860.35
3608,Stian Nygård,Norway,860.37
3609,Grigorii Iakovlev,Russia,860.65
3610,Jernej Omulec,Slovenia,860.98
3611,Oleg Gritsenko,Russia,861.2
3612,Alexander Springhorn,Germany,861.46
3613,Can Mao (毛灿),China,861.51
3614,Elliot Sherrow,USA,861.91
3615,Elliott Ross,USA,862.09
3616,Rasmus Händén,Sweden,862.33
3617,Stefan Huber,Austria,863.0
3618,Minato Imai (今井港),Japan,863.46
3619,Vladimir Lebedev,Russia,864.36
3620,Akihiro Ishida (石田朗大),Japan,864.54
3621,Marcel Peters,Germany,864.92
3622,Ivan Matthews,USA,865.25
3623,Oscar Jones,United Kingdom,865.28
3624,Benjamin Willame,Belgium,865.34
3625,Zak Walters,United Kingdom,865.64
3626,Ankush Kumar,India,865.71
3627,Matthew Hornby,United Kingdom,865.78
3628,Leonard Ewerbeck,Germany,866.12
3629,Eetu Kajan,Finland,866.29
3630,Niklas Spies,Germany,866.4
3631,Zaid Doofesh (زيد دوفش),Jordan,866.55
3632,Kehan Jin (金可含),USA,866.78
3633,Destin Shulfer,USA,866.94
3634,Kieran Kaempen,USA,867.05
3635,Ivan Osovik,Russia,867.31
3636,Lukas Kint,Belgium,867.42
3637,Zhaoli Zheng (郑召利),China,867.98
3638,Gábor Schmíz,Hungary,868.1
3639,Ethan Kaiser,USA,868.16
3640,Artūrs Vasiļjevs,Latvia,868.3
3641,Viktor Zenk,Sweden,868.38
3642,Isak Danke,USA,868.87
3643,Jacob Lange,Sweden,869.33
3644,Chi-Fan Li (李啟帆),Taiwan,870.05
3645,Dorian Ernesto Rosales Rodriguez,Honduras,870.08
3646,Chen Kang (亢晨),China,870.35
3647,Jingbin Li (李晶斌),China,870.84
3648,Igor Aipkin,Uzbekistan,870.96
3649,Adam Kjörk,Sweden,871.07
3650,Emilien Fabre,France,871.66
3651,Lucas Stambaugh,USA,872.06
3652,Taiji Yi (易泰基),China,872.07
3653,Cameron Blumenow,South Africa,872.24
3654,George Austin,United Kingdom,872.35
3655,Lucas Nieuwland,Canada,872.44
3656,Fang Qin (秦方),China,873.56
3657,Pedro Santos Guimarães,Brazil,874.14
3658,Zain Abdul Rehman,India,874.26
3659,Gaëtan Fragnière,Switzerland,874.56
3660,Marwin-Peter Kurth,Germany,874.65
3661,Máté Horváth,Hungary,874.74
3662,Paweł Włoszek,Poland,875.04
3663,Thomas Visaya-Neville,Ireland,875.26
3664,Leon Max Unbehaun,Germany,875.29
3665,John Harris,USA,875.64
3666,Nguyễn Đức Tuấn,Vietnam,875.96
3667,Mingde Liu (刘明德),China,876.27
3668,Andrew Tyberg,USA,876.29
3669,Dewin Berdejo,Peru,876.37
3670,Joseph Bramhall,Canada,877.62
3671,Raffi Mirzoyan (Րաֆֆի Միրզոյան),Armenia,877.76
3672,Ron van Bruchem,Netherlands,877.91
3673,Ioannis Papadopoulos,Greece,877.99
3674,Linus Engberg,Sweden,878.42
3675,Liew Yee Voon (劉倚文),Malaysia,878.53
3676,Andhol Shravan Kumar,India,879.31
3677,Sandesh Patil,India,879.95
3678,Fyodor Ivanov,Russia,880.67
3679,Uriel Gayosso Ruiz,Mexico,881.04
3680,Brúnó Bereczki,Hungary,881.08
3681,Takeshi Hino (日野健志),Japan,881.12
3682,Imran Mehedi Nabil,Bangladesh,881.62
3683,Jack Cai,Australia,881.73
3684,David Prütting,Germany,882.05
3685,Bartłomiej Różalski,Poland,882.22
3686,Roy Janssens,Belgium,882.76
3687,Artem Sydorchuk (Артем Сидорчук),Ukraine,883.09
3688,Yikang Xie (谢轶康),China,883.26
3689,Kian Barry,USA,884.08
3690,Timothy Edegran Gren,Sweden,884.12
3691,Helmut Heilig,Germany,884.23
3692,Anunak Roy,India,884.42
3693,Bradley Vrooman,USA,884.51
3694,Jianyu Que (阙剑宇),China,884.55
3695,Xin Shi (石欣),China,884.57
3696,Manu Vereecken,Belgium,884.84
3697,Daryn Abdraman (Дарын Абдраман),Kazakhstan,885.39
3698,Lucas Daniel,Brazil,885.88
3699,Patrick Harnisch,Germany,886.01
3700,Hugo Leonardo de Oliveira Melo,Brazil,886.05
3701,Akunuri Sri Abilash,India,886.58
3702,Rui Yang (杨睿),China,886.64
3703,Bogdan Grigoruţă,Romania,887.01
3704,Jinlin Jiang (江锦林),China,887.16
3705,Mike Hughey,USA,887.23
3706,Jason Hunt,USA,887.46
3707,Max Kolkmann,Germany,887.51
3708,Zhijun Li (李芷筠),China,888.11
3709,Alejandro Barrera Perez,Mexico,888.5
3710,Brandon Mikel,USA,888.74
3711,Shifei Dai (代时飞),China,888.91
3712,Koen Arens,Netherlands,889.15
3713,Jonatan Miramontes Alcala,Mexico,889.77
3714,Matteo Mazzini,Italy,889.85
3715,Lars Van den broeck,Belgium,890.0
3716,Jiexing Zhang (张杰星),China,890.15
3717,Krzysiek Pradela,Poland,890.16
3718,Nikhil Mande,India,890.21
3719,Sergey Ryabko,Russia,890.25
3720,Haoyang Chen (陈浩杨),China,890.26
3721,Edwin Yazbec,USA,890.32
3722,Huỳnh Bá Tùng,Vietnam,890.45
3723,Jorge Moreno Aguilera,Spain,890.68
