name,avgs,bpas,ratio
Tomohiro Kobayashi (小林知広),47,9,1.117
Álex Domingo Risco,53,9,1.074
Jonathan Tan Wei Xiat,78,9,1.095
Tommy Szeliga,85,9,1.131
Luis Alonso Inestroza Henriquez,41,9,1.073
Gaël Dusser,79,9,1.073
Aramayis Adloyan (Արամայիս Ադլոյան),69,9,1.113
Raúl Serrano Martínez,34,9,1.091
Isaac Myers,66,9,1.121
Ibai Tobar Argaiz,34,9,1.087
Ziyuan Lin (林子源),71,9,1.088
Piotr Kuchta,68,9,1.088
Vasily Stasyev,88,9,1.103
Israel Machado Soares,61,9,1.104
Chris Martin,62,9,1.106
Szymon Brzana,46,9,1.103
Samuel Brenner,44,9,1.118
Anders Larsson,61,9,1.089
Daniel Anker Hermansen,36,9,1.064
Sumanth Chandrupatla,44,9,1.106
Jakub Tkaczyk,40,9,1.074
Luke Jankowiak,44,9,1.106
Jack Johnston,48,9,1.084
Pedro Miranda Moreira,43,9,1.101
Zihao Wang (王子豪),55,9,1.076
Nick Stanton,50,9,1.084
Lennon Hughes,47,9,1.084
Marie Vincent,42,9,1.09
Matt Lee,36,9,1.067
Diego Trujeque,48,9,1.101
Ilya Nazarov,48,9,1.112
Sandeep Rajaram,39,9,1.075
Raúl Banacloche Biot,65,9,1.076
Piero Alessandro Laguna Obregon,65,9,1.106
Boriss Benzerruki,47,9,1.132
Ciarán Beahan,88,9,1.095
Balázs Bernát,47,9,1.095
Ilya Zabrodsky,81,9,1.102
Aaron Joshua Doerner,25,9,1.053
Oliver Jenks,62,9,1.135
Rishabh Sanghavi,60,9,1.102
Jode Brewster,59,9,1.12
Dominik Fürer,49,9,1.073
Alessandro Manopulo,52,9,1.091
Alexander Mutch,62,9,1.12
Agustín Bernasconi,55,9,1.083
George Scholey,71,9,1.12
Geert Bicler,88,9,1.103
Chris Wall,47,9,1.105
Guanbo Wang (王冠博),65,9,1.113
Richard Delacoste,62,9,1.106
Ryan Driscoll,54,9,1.067
Kyyarkhan Nikolaev,50,9,1.083
Zicong Weng (翁子聪),35,9,1.103
Bogdan Grigoruţă,33,9,1.067
Christian König,62,9,1.102
Yingguang Chen (陈映光),67,9,1.091
Ryan Jew,115,9,1.112
Raphaël Pihet,61,9,1.136
Rodrigo Paz Vaca,60,9,1.088
Anton Goryachikh,36,9,1.084
Simon Jansson,68,9,1.112
Jami Viljanen,53,9,1.113
Sergio Bulux,31,9,1.073
Jonathan Tilahun,55,9,1.067
Bernhard Brodowsky,56,9,1.106
Mauro Moises López,66,9,1.117
Santosh Naranapatty,35,9,1.089
Luke Tycksen,63,9,1.091
Amos Nordman,72,9,1.105
Pedro Santos Guimarães,91,9,1.078
Sean Belke,53,9,1.114
Felipe Cardim,63,9,1.115
Jakub Hamkało,69,9,1.093
Łukasz Dubicki,49,9,1.071
Guanchen Zhou (周冠辰),37,9,1.071
Derek White,58,9,1.079
Heike Zbierski,48,9,1.127
João Vinícius de Andrade Santos,45,9,1.086
Raúl Martínez Redondo,53,9,1.093
Hao-Zheng Lin (林浩正),54,9,1.127
Varun Mohanraj,69,9,1.14
Enzo Gonçalves Motta,43,9,1.099
Gijs Peletier,30,9,1.065
Dylan Rene Centeno Chevez,52,9,1.079
Fabian Andrey Montenegro Barrero,32,9,1.098
Jerónimo Ibarra Bernal,88,9,1.081
Sergio Minaya Pimentel,52,9,1.099
Oskar Kaczmarek,70,9,1.09
Aryan Kejriwal,59,9,1.082
Jakub Wojtaszewski,91,9,1.099
Tomáš Zatroch,55,9,1.114
Kevin Matthews,76,9,1.1
Alban Reynaud,65,9,1.109
Hector David Martinez Argaez,70,9,1.124
Qianqian Shao (邵千芊),27,9,1.049
Advay Sant,30,9,1.093
Artur Miralles Hernàndez,38,9,1.07
Masayuki Hirai (平井雅之),39,9,1.08
Laura Tarrés Gimeno,57,9,1.098
Fabian Senn,40,9,1.071
Jose Angel Montesa Solaz,84,9,1.097
Arttu Puttonen,52,9,1.115
Vitaliy Sheshko,18,9,1.08
Zibo Xu (徐子博),63,9,1.082
Caleb Clark,44,9,1.115
Yu Tang (唐语),54,9,1.098
Aharon Campoli Tono,65,9,1.099
Oscar Sánchez Najarro,51,9,1.081
Marco Syfrig,65,9,1.109
Zeke Mackay,48,9,1.094
Ömer Çetinkaya,54,9,1.099
Myles Jarman,72,9,1.124
Fernando José Muchuch Chavez,43,9,1.124
Derek Hsieh,50,9,1.164
Thom Barlow,76,9,1.099
Michał Robaczyk,58,9,1.089
Jonatan Solheim,70,9,1.141
Neel Shah,41,9,1.066
Eduardo Gutiérrez Cuba,91,9,1.088
Mehrzad Goli (مهرزاد گلی),47,9,1.09
Seyyed Mohammad Hossein Fatemi (سید محمد حسین فاطمی),58,9,1.097
Roman Ostapenko (Роман Остапенко),51,9,1.109
Marcus Kamen,85,9,1.093
Ciro Roa Sánchez,38,9,1.078
Tyler Halgren,39,9,1.067
Emilien Fabre,44,9,1.083
Vladyslav Zhydkov (Владислав Жидков),65,9,1.1
Adam Jagła,69,9,1.127
Michael Conard,46,9,1.06
Choi Goho (최고호),46,9,1.122
Natthaphat Mahtani (ณัฐภัทร จี มาทานี),36,9,1.097
Kirstine Buus Aagaard,47,9,1.1
Róbert Maróti,78,9,1.111
João Gabriel de Aguiar Milani,56,9,1.13
Emanuel Rheinert,66,9,1.114
Fabricio Andrés Yañez Terrazas,69,9,1.101
Gabriele Cappelletti,84,9,1.111
Gustavo Penaforte Brito,96,9,1.145
Fanny Pousset,66,9,1.078
Maksim Chen,34,9,1.077
Nolan Wood,47,9,1.089
Matteo Dummar,57,9,1.101
