Rank,Name,Country,Average
3112,Muhammad Fitri Hakim Bin Dzulkarnain,Malaysia,744.35
3113,Kush Girap,India,744.5
3114,Nicolas Tinte,Uruguay,744.72
3115,Shu Kasuga (春日柊),Japan,744.82
3116,Gabriel Sanchez,USA,744.84
3117,Jair José Vicente Rodríguez Zenil,Mexico,744.87
3118,George Enchev,Bulgaria,744.91
3119,Quentin Savard,France,745.02
3120,Rudolf Wehofer,Hungary,745.07
3121,Paolo Resta,Italy,745.23
3122,Wanzhong Chen (陈万忠),China,745.3
3123,Alexander Lin,USA,746.25
3124,Hiroki Kanamori (金森広樹),Japan,746.54
3125,Jesus Crisostomo Gutierrez,Peru,746.59
3126,Bryan Kevin Jimenez Cruz,Colombia,746.68
3127,Jasfer Renz Gabriel Balderas,Philippines,746.7
3128,Trần Mạnh Quân,Vietnam,746.92
3129,Ryan Waite,USA,747.17
3130,Chris Tran,USA,747.53
3131,Jihoon Kwon,Canada,747.59
3132,Pedro Henrique de Jesus Silva,Brazil,747.62
3133,Pavel Kovirzin (Павел Ковырзин),Russia,747.81
3134,Federico Rinalduzzi,Italy,747.92
3135,Haoran Wang (王浩然),China,748.28
3136,Ken Jiang,Canada,748.37
3137,Ricardo Piotti,Uruguay,748.65
3138,Víctor Manuel Zapién Luna,Mexico,748.75
3139,Allan Beres,USA,748.97
3140,Chenhao Sun (孙晨皓),China,749.0
3141,Daniel Wu,USA,749.04
3142,Conor Bradding,New Zealand,749.08
3143,Emilio Alberto Rodríguez Jiménez,Mexico,749.23
3144,Mykhailo Lagoida (Михайло Лагойда),Ukraine,749.31
3145,Kacper Gwizdała,Poland,749.39
3146,Joon Song,Canada,749.45
3147,Diego Pinto Almario,Colombia,749.71
3148,Evgeny Chak,Belarus,749.72
3149,Johan Thuvesen,Sweden,750.0
3150,Eng Dickson (黄迪胜),Malaysia,750.05
3151,Symon Vanderschmidt,USA,750.15
3152,Kirt Protacio,Australia,750.18
3153,Yongxiang Guo (郭永祥),China,750.24
3154,Billy Burier,France,750.64
3155,Di Lu (卢迪),China,750.68
3156,Nathan Kearney,USA,750.86
3157,Vivek Prasad Mada,India,750.99
3158,Giovanni R. Sy,Philippines,751.0
3159,Caleb Brownlie,USA,751.29
3160,Samuel Weber,USA,751.44
3161,Adrian Englhardt,Germany,751.79
3162,Natalie Smith,USA,752.22
3163,Paweł Kowol,Poland,752.62
3164,Yi-Van Studenov,Canada,752.81
3165,Jan van Dorst,Netherlands,752.9
3166,Jēkabs Janovs,Latvia,753.1
3167,Ernur Ersayynov,Kazakhstan,753.1
3168,Luke Rasor,USA,753.36
3169,Johannes Antonius Van Hezewyk Contreras,Mexico,753.43
3170,Wesley Weishen Yu,USA,753.49
3171,Seungmin Hong,Canada,753.53
3172,Nikolay Ambrosiy (Николай Амбросий),Russia,753.76
3173,Ryan Griffiths,Australia,754.06
3174,Anton Lagunov,Russia,754.2
3175,Lacey Dilworth,USA,754.24
3176,Carlos Francisco Suárez Sauca,Spain,754.36
3177,Neel Gore,USA,754.45
3178,Maksym Poliakov (Максим Поляков),Ukraine,754.62
3179,Bobby D'Angelo,USA,755.16
3180,Erik Johnson,USA,755.18
3181,Alexander Kapustin,Russia,755.44
3182,Andrei M. Arcellana,Philippines,755.92
3183,Jesslyn Valerie,Indonesia,756.31
3184,Yuchen Huang (黄禹尘),China,756.32
3185,William Trotter,United Kingdom,756.44
3186,Chad Batten,USA,756.92
3187,Andy Smith,USA,756.99
3188,Akito Nipatcharoen,Australia,756.99
3189,Phạm Việt Dũng,Vietnam,757.08
3190,Connor Gray,USA,757.13
3191,Luis Roberto Franco Esquivel,Mexico,757.45
3192,Ben Nyul,Germany,757.67
3193,Nick Pappas,Australia,757.82
3194,James Tuttle,Canada,757.91
3195,Julian Höfler,Germany,757.92
3196,Yang Feng (冯扬),China,758.04
3197,Gabriele Cappelletti,Italy,758.14
3198,Arthur Garcin,France,758.17
3199,Abbe Hansen,Sweden,759.02
3200,Janis Leineweber,Germany,759.15
3201,Abhimanyu Singhal,India,759.17
3202,Emile Compion,South Africa,759.23
3203,Misael Gómez Soria,Mexico,759.34
3204,Nicholas Tan Jun Wei,Malaysia,759.35
3205,Marko Striyeshyn,Ukraine,759.49
3206,Diego Montes,USA,759.61
3207,Geng Xie (谢耿),China,759.71
3208,Dennis Rosero,Colombia,760.26
3209,Jacob Peng,Australia,760.37
3210,Osvaldo Sánchez,Mexico,760.4
3211,Mohamad Adrian Syahirin Bin Mohd Faizal,Malaysia,760.59
3212,Shuo Zhao (赵硕),China,760.66
3213,AJ Nicholls,United Kingdom,760.67
3214,Oliver Bjurek Strömberg,Sweden,760.94
3215,Malte von Mehren,Denmark,760.94
3216,Filippo Brancaleoni,Italy,760.97
3217,Jared Balassaitis,USA,761.04
3218,Dustin Trivette,USA,761.05
3219,Zachary Trudell,USA,761.37
3220,Akmal Abduazizov,Uzbekistan,761.74
3221,Nat Baylon,USA,762.35
3222,Jaden Froese,Canada,762.75
3223,Marlon Gerke,Germany,762.77
3224,Isidro Ramírez Domínguez,Guatemala,762.99
3225,Eirik Frydenlund Norling,Norway,763.1
3226,Juraj Kremser,Slovakia,763.24
3227,Michael Chai (柴天方),USA,764.33
3228,Ethan Vovan,USA,764.39
3229,Chenge Liu (刘晨舸),China,764.51
3230,Hyun-Kyoo Rah (나현규),Korea,764.87
3231,Jemco Casquejo,Philippines,764.89
3232,Will Do,USA,765.9
3233,María José Martínez León,Colombia,766.17
3234,Francesco Schmitt,Germany,766.18
3235,Roman Strakhov,Russia,766.58
3236,Reagan Li,Canada,766.75
3237,John Linder,Canada,766.95
3238,Stefen Lake,USA,766.97
3239,Titus Sutterfield,USA,767.27
3240,Eki González García,Spain,767.41
3241,Brigham Dent,USA,767.42
3242,Peter Chau,USA,767.78
3243,Bobby Mapp,USA,767.83
3244,Thom Barlow,United Kingdom,767.9
3245,Maxim Hildt,Germany,768.22
3246,Alex Seidler,USA,768.44
3247,Luke Bruce,Australia,768.54
3248,Saman Parvizi (سامان پرویزی),Iran,769.17
3249,Leonardo José Carrari,Brazil,769.21
3250,Nikolaos Karampelas,Greece,769.48
3251,Jonah Blakeley,Australia,770.14
3252,Rachel Feran,USA,770.21
3253,Ronald Ken Mahait,Philippines,770.57
3254,Xiaoliang Zhu (朱校良),China,770.9
3255,Pedro Henrique da Silva Tesch,Brazil,771.02
3256,Ahsanul Insan Hamid,Indonesia,771.06
3257,Paolo Girotti,Italy,771.06
3258,Priyanshu Kumar,India,771.11
3259,Yeeun Park (박예은),Korea,771.2
3260,Yihankang Li (李易汉康),China,771.36
3261,Marcin Jakubowski,Poland,771.37
3262,Luigi Manzo,Italy,771.45
3263,Samuel Baird,USA,771.68
3264,Jonah Chen,Canada,772.17
3265,Shengqi Pan (潘盛琪),China,772.23
3266,Matteo Colombo,Italy,772.32
3267,Ilya Tsiareshka,Belarus,772.37
3268,Carl Emil Exner,Denmark,772.58
3269,Alexandre Key Wakate Teruya,Brazil,772.77
3270,Kai Gabriel,Germany,773.91
3271,Raúl Low Beattie,Chile,774.08
3272,Edbert Sim,Australia,774.16
3273,John Gabriel Uy,Philippines,774.24
3274,Alfonso Jose Torres Alvarez,Venezuela,774.45
3275,Andrey Radaev (Андрей Радаев),Russia,774.52
3276,Oliver Blount,United Kingdom,774.73
3277,Sukesh Kumar,India,774.73
3278,Sebastiano Benato,Uruguay,774.99
3279,Alexis Margaret Magtibay,Philippines,775.15
3280,Yanfeng Zhu (朱艳枫),China,775.25
3281,Didi Stone,USA,775.59
3282,Aaron Cohen,USA,775.86
3283,Cooper Dean,USA,776.0
3284,Akshay Keswani,India,776.65
3285,Martin Reinisch,Germany,776.83
3286,Shengqun Wang (王胜群),China,776.85
3287,Alex VanderGriend,USA,776.91
3288,Jordan Nguyen,USA,776.94
3289,Seb van den Beemt,Netherlands,777.35
3290,Rit Varun,India,777.36
3291,Anurag Jain,India,777.42
3292,Cary Huang,USA,777.53
3293,Christopher Tolksdorf,Germany,777.59
3294,Jade Breitstein,USA,777.61
3295,Bryan Kroesbeek,Netherlands,777.67
3296,Sergey Wolferts,Russia,777.71
3297,Alejandro Riveiro Rodríguez,Spain,777.9
3298,Everest Shi,Canada,778.12
3299,Jie Chen (陈杰),China,778.29
3300,Sewan Boudrai,France,778.31
3301,Korakot Inkaew (กรกฎ อิ่นแก้ว),Thailand,778.41
3302,Oscar Burga,Ecuador,778.47
3303,Robert G. Pearce IV,USA,779.25
3304,Pedro Miranda Moreira,Brazil,779.77
3305,Dániel Kui,Hungary,780.17
3306,Yuxuan Huang (黄宇轩),China,780.72
3307,Ryota Futagami (二神亮太),Japan,780.84
3308,Yunfei Shao (邵云飞),China,780.88
3309,Chui-Hsien Lin (林垂憲),Taiwan,781.03
3310,Yelong Wei (魏业隆),China,781.43
3311,Tsu-Yu Tseng (曾子瑜),Taiwan,781.46
3312,Patrick Skelley,USA,781.47
3313,Modi Saurav,India,782.51
3314,Xincen Zhou (周新岑),China,782.53
3315,Tan Yan Shun,Malaysia,782.69
3316,Jack Haviland,USA,782.73
3317,Brodie D. Cheater,Australia,782.83
3318,Pierre Bouvier,France,783.04
3319,Kai Ma (马开),China,783.05
3320,Benjamin Gendre,France,783.86
3321,Gabriel Valenciano Américo,Brazil,783.92
3322,Gijs Peletier,Netherlands,783.98
3323,Meng Yuan (袁梦),China,784.41
3324,Oscar Wong Jing Yee (王敬宇),Malaysia,784.49
3325,Piyachat Jamsai (ปิยะฉัตร แจ่มใส),Thailand,784.5
3326,Muhammad Zuhair Bin Zulkaply,Malaysia,784.59
3327,Jiankang Li (李建康),China,784.73
3328,Darii Caireac (Дарий Кайряк),Belarus,784.76
3329,Hector Huanqque,Peru,784.84
3330,Dongheon Ryu (류동헌),Korea,784.84
3331,Prakhar Gupta,India,784.94
3332,Enrymar Cisneros,Venezuela,785.03
3333,Marc Danelkewitz,Germany,785.18
3334,Andrew Kehm,USA,785.27
3335,Christian Dirks,Germany,785.67
3336,Jerome Lam,Canada,785.7
3337,Kaan Ulkusal,Romania,785.76
3338,Zexi Zeng (曾泽西),China,785.78
3339,Yinbing Tan (檀银兵),China,786.0
3340,Aston Culf,Australia,786.19
3341,Ben Rogers,USA,786.39
3342,Muhammad Al-Hadi Akmal,Malaysia,786.97
3343,Michael Zavalza,USA,787.27
3344,Tácito Sampaio Gaspar de Oliveira Filho,Brazil,787.39
3345,Leonid Kuzmin (Леонид Кузьмин),Russia,787.6
3346,Maksym Samoilenko (Максим Самойленко),Ukraine,787.71
3347,Gabriel Lincon Souza,Brazil,788.04
3348,Sandra Kuotesaho,Finland,788.4
3349,Zhiyuan Chen (陈智源),China,788.47
3350,Marco Willems,Netherlands,788.49
3351,Gaurav Bachani,India,788.74
3352,Andres Armando Montalvo Vera,Peru,789.27
3353,Everett Kelly,USA,789.59
3354,Florian Kreyssig,Germany,789.64
3355,Ping Guan (关平),China,789.73
3356,Phil Patrick F. Isidro,Philippines,789.78
3357,Swann Castel,France,790.02
3358,James Dean Ludlow,United Kingdom,790.04
3359,Naoya Inahara (稲原直哉),Japan,790.05
3360,Alberto Arturo Ayllón Bustos,Bolivia,790.62
3361,Noah Arthurs,USA,790.82
3362,Russel Bocalbos,Philippines,790.86
3363,Anthony Dominquez,USA,790.87
3364,Luan Gomes de Almeira Araújo,Brazil,791.02
3365,Gwee Jia You,Malaysia,791.08
3366,Anton Rostovikov,Russia,791.5
3367,Larry Zuo,China,791.64
3368,Franco Silva,Chile,792.69
3369,Sarah Cook,USA,792.83
3370,Matias Macaya,Chile,793.52
3371,Jimmy Coll,Belgium,793.89
3372,Marco Minici,Italy,794.23
3373,Noah Paredes,USA,794.44
3374,John Bailey,Canada,794.44
3375,Maxim Kudryashov (Максим Кудряшов),Russia,794.46
3376,Kian I. Lee,Philippines,794.47
3377,Pavlo Parafilo (Павло Парафіло),Ukraine,794.51
3378,Jairo Santiago Callejas,USA,794.58
3379,Eoin Dowling,Ireland,794.84
3380,Anant Pingle,India,794.97
3381,Chengming Su (苏成明),China,795.35
3382,Emmet Southfield,USA,795.8
3383,Zixiang Zhang (张子翔),China,796.02
3384,Marco Sander Quilca Quiranza,Ecuador,796.24
3385,Garuda Firmansyah,Indonesia,796.35
3386,Alvin Febrianth,Indonesia,796.84
3387,Fazhen Wu (吴法臻),China,797.01
3388,Owen Hjerpe,USA,797.01
3389,Evan Brandsma,USA,797.27
3390,Oscar Javier Guerrero Cardenas,Colombia,798.0
3391,Kirill Litvinov,Russia,798.13
3392,Andrey Lopez Rodríguez,Costa Rica,798.4
3393,David Felipe Rodríguez Gutierrez,Colombia,798.64
3394,Daniel Schäfer,Germany,798.93
3395,Philipp Lehnhardt,Germany,799.33
3396,Lau Ee,Malaysia,799.56
3397,Rwell Shawn A. Castaneda,Philippines,799.61
3398,Janik Blenckner,Germany,799.71
3399,Alban Marchal,France,799.95
3400,Claudio Ramón Castillo Salazar,Mexico,799.97
3401,Alejandro Isaza,Colombia,800.5
3402,Javier Gil,Spain,800.64
3403,Takuma Shirahase (白波瀬拓磨),Japan,801.05
3404,Liam Harrison Bliss,USA,801.09
3405,Arvid Sandström,Sweden,801.1
3406,Ilya Teterin,Russia,801.24
3407,Abner Priyo Utomo,Indonesia,801.32
3408,Carl Abrahamsen,Norway,802.18
3409,Sebastian Teng,Argentina,802.75
3410,Laurent Vogt,Germany,802.8
3411,Attilio Buttiglione,Italy,802.81
3412,Anuj Menta,India,803.06
3413,Bernhard Brodowsky,Germany,803.28
3414,Cameron Aume,USA,803.32
3415,Lennon Young,USA,803.38
3416,Azamat Seitbekov (Азамат Сейтбеков),Kazakhstan,803.65
3417,Samuel Hanstein,Germany,803.73
3418,Harald Skinnes Kryvi,Norway,803.83
3419,Parth Garg,USA,803.93
3420,Fernando Ávila Ruíz,Mexico,804.19
3421,Erick Tian,Canada,804.4
3422,Xiaojian Li (李晓健),China,804.4
3423,Junhe Zhang (张钧鹤),China,804.51
3424,Augusto Rosa Esteves,Brazil,804.54
3425,Conor Smith,Ireland,805.12
3426,Konstantin Solovev (Константин Соловьёв),Russia,805.47
3427,Finn X. Gotcher,USA,806.19
3428,Haifeng Zhang (章海峰),China,806.31
3429,Oleksandr Pohasii (Олександр Погасій),Ukraine,806.58
3430,Lovisa Eriksson,Sweden,806.62
3431,Elmer Alexander Johnsen,Norway,806.64
3432,Kabir Johal,Canada,807.73
3433,Ryan Lim,USA,808.61
3434,Sam Spendla,United Kingdom,808.75
3435,Omry Noam,Israel,808.99
3436,Sergio Torrijos Santano,Spain,809.34
3437,Bo Wang (王波),China,809.54
3438,Oleksandr Ivanchak (Олександр Іванчак),Ukraine,809.73
3439,Lakshmi Sai Srivatsa,India,809.88
3440,Ansis Plēpis,Latvia,809.89
3441,Dev Agarwal,India,809.96
3442,Kou Moriya (森谷航),Japan,810.57
3443,Jonathan Collins,United Kingdom,811.26
3444,Brody Meschke,USA,811.28
3445,Chio Wai Cheng (趙偉程),Macau,812.0
3446,Yi Ren (任逸),China,812.16
3447,Teera Tareesuchevakul (ธีรา ธารีสุชีวกุล),Thailand,812.35
3448,Thomas Patterson,United Kingdom,812.96
3449,Andreas Moen,Norway,813.05
3450,Erick Santillán Benítez,Mexico,813.15
3451,Noel Yzaguirre,Peru,813.18
3452,Assylkhan Meirkhanov (Асылхан Мейрханов),Kazakhstan,813.41
3453,Gunnar Kilborn,Sweden,813.91
3454,Daniel Coy Calderón,Colombia,813.92
3455,Johnley Bibaoco,Philippines,814.13
3456,Martin Zahradník,Czech Republic,814.45
3457,Rafael Alvarez,Venezuela,814.56
3458,Yong Hyeon Jo (조용현),Korea,814.65
3459,Fabiano Pinheiro de Oliveira,Brazil,815.22
3460,Konsta Jukka,Finland,815.32
3461,Lee Jia Yong (李伽榮),Malaysia,815.73
3462,Sina Salehpour (سینا صالح پور),Iran,815.73
3463,Andi Alvin Adhyaksa Putra,Indonesia,815.87
3464,Eric Rios Sánchez,Mexico,816.73
3465,Phạm Phước Thuận,Vietnam,816.76
3466,Hubert Tavernier,France,817.0
3467,Alex Lehman,USA,817.17
3468,Nolan Braier,USA,817.52
3469,David Novák,Czech Republic,818.48
3470,Sietse Averesch,Netherlands,818.58
3471,AJ Le,USA,818.84
3472,Alexander Buhl,Germany,818.88
3473,Victor Sinan Seixo de Brito Gomes,Brazil,818.96
3474,Marcus Kamen,USA,819.22
3475,Felix Lee,USA,819.44
3476,Jessica Moens,Belgium,820.05
3477,Roberto Henrique Borges Machado,Brazil,820.1
3478,Zihao Wang (王子豪),China,820.4
3479,Akseli Poutanen,Finland,820.52
3480,Jae Goode,United Kingdom,820.79
3481,Giovanni Tanaka (陈华安),Indonesia,820.87
3482,Yuito Nozaki (野崎結人),Japan,820.89
3483,David Quach,Germany,821.51
3484,Pacifico Rodriguez,Switzerland,821.97
3485,Trần Minh Quân,Vietnam,822.7
3486,Fabian Settelen,Switzerland,822.76
3487,Bruce Kong,Canada,823.35
3488,Isai Oswaldo Gonzalez Canessa,El Salvador,823.36
3489,Sachin Krishna Rao,India,823.55
3490,Wei-Chin Hsieh (謝唯勤),Taiwan,823.58
3491,Mikhail Arkhipov,Russia,823.9
3492,Luc Bazinet,Canada,823.96
3493,Wenjie Xu (徐文杰),China,824.43
3494,Yannick Tonatiuh Napsuciale Heredia,Mexico,824.55
3495,Andrina Löhle,Switzerland,824.69
3496,Harald Stiff,Sweden,824.7
3497,Monica Beatriz Calvo,Philippines,824.74
3498,Frederik Rollmann,Germany,825.23
3499,Emil Todorov Iliev,Bulgaria,825.51
3500,Ivan Terekh,Belarus,825.73
3501,Saransh Tandon,India,826.39
3502,James Gutiérrez,Bolivia,826.82
3503,Joseph Ong,USA,827.28
3504,You Sun (孙悠),China,827.33
3505,Oleksandr Antypov (Олександр Антипов),Ukraine,828.17
3506,Brandon Argel Hernández Martínez,Mexico,828.66
3507,Kai Kopke,Canada,828.86
3508,Noah Crisp,USA,830.16
3509,Stefan Lidström,Sweden,830.89
3510,Vishal Madipadga,USA,831.19
3511,Qirun Zhong (钟奇润),China,831.77
3512,Marcellino Aditya Mahendra,Indonesia,832.3
3513,Chester Lian,Malaysia,832.54
3514,Sergio Yagüe Carpio,Spain,832.82
3515,Bhaskar Parvatha,India,833.65
3516,François Courtès,France,833.75
3517,Jake Klassen,Canada,833.99
3518,Zhibo Yin (阴智博),China,834.45
3519,Joshua Isaac Riofrio Calderon,Ecuador,835.56
3520,Bertalan Bodor,Hungary,835.89
3521,Mykhailo Yartsun (Михайло Ярцун),Ukraine,835.9
3522,Yikang Mao (毛逸康),China,836.03
3523,Mehul Tandon,India,836.34
3524,Luis Alejandro Carvajal Cruz,Colombia,836.75
3525,Juuso Suutari,Finland,836.9
3526,Jimin Byeon (변지민),Korea,837.09
3527,Chris Bird,USA,837.79
3528,Shikhar Mohan,India,837.81
3529,Hideki Niina (新名秀樹),Japan,838.12
3530,Eetu Taivalsaari,Finland,838.43
3531,Michael Bradley,Canada,838.76
3532,Lars Vennike Nielsson,Denmark,838.9
3533,Nicolas Schmied,Switzerland,839.18
3534,Alex Kekkonen,Finland,840.28
3535,Prin Kijviwattanakarn (ปริญ กิจวิวัฒนการ),Thailand,840.34
3536,Kacper Wójcik,Poland,840.56
3537,Felipe de Carvalho Diniz,Brazil,840.96
3538,Andrew Pines,Australia,841.15
3539,Jeffrey Draper,Canada,841.41
3540,Robin Blöhm,Germany,841.62
3541,Feruz Gulomov,Uzbekistan,841.68
3542,Ayush Goyal,India,841.7
3543,Gonzalo Serrano,Chile,842.17
3544,Piotr Kózka,Poland,842.52
3545,Nóra Szepes,Hungary,842.56
3546,Yutian Fang (方雨田),China,842.94
3547,Bryan De Los Santos Rivero,Dominican Republic,843.35
3548,Bhaktij Patil,India,843.44
3549,Tamara Macadam,Australia,843.69
3550,Satoru Umetsu (梅津諭),Japan,843.86
3551,Farhan Siddiq,Indonesia,844.21
3552,Xiangjia Kong (孔祥佳),United Kingdom,844.3
3553,Thomas Imada,Canada,844.49
3554,Rodrigo Pueblas Núñez,Spain,844.61
3555,Jonathan Papa,Philippines,844.69
3556,Oskar Åsbrink,Sweden,844.74
3557,Mika Schwendener,Switzerland,844.77
3558,Ian Esteban Alvarez Huicochea,Mexico,844.77
3559,Stefan Loosli,Switzerland,844.85
3560,Fan Derlentz Perceval,Haiti,845.29
3561,Lukas Vaitkevičius,Lithuania,845.32
3562,Dieter Amberger,Austria,846.66
3563,Allyson Dias de Lima,Brazil,846.84
3564,Luke Pearson,USA,846.92
3565,Maksim Demchenko (Максим Демченко),Russia,846.92
3566,Riki Osawa,USA,847.12
3567,Logan Wiltse,USA,847.31
3568,Todor Enikov,Bulgaria,847.49
3569,André Tillmans,Germany,847.68
3570,Thomas Müller,Germany,847.85
3571,Lars Knittler,Germany,848.04
3572,Uladzislau Ushakov (Владислав Ушаков),Belarus,848.52
3573,Siegfried Alexander Benthien,Germany,848.83
3574,Steven Wintringham,USA,849.02
3575,Carlos Aguirre,Bolivia,849.17
3576,Robin Verstraten,Netherlands,849.7
3577,Yevhen Bondarenko (Євген Бондаренко),Ukraine,850.72
3578,Hugh Delano Polidario,Philippines,851.05
3579,Sara Camacho García,Spain,851.16
3580,Carlos Javier Roque García,Mexico,851.24
3581,Christopher Baird,USA,851.85
3582,Spencer Graffunder,USA,851.89
3583,Luis Andrei Castillo Arellano,Mexico,851.92
3584,Guang Zhao (赵广),China,852.12
3585,Serhii Mormul (Сергій Мормуль),Ukraine,852.17
3586,Lakshay Sharma,India,852.25
3587,Pascal So (蘇柏熙),Hong Kong,852.28
3588,Andreas Bahr,Germany,852.87
3589,Dragoş Iordan,Romania,852.95
3590,Isak Stephansen,Norway,853.15
3591,Jorge Augusto Siqueira Pinto,Brazil,853.38
3592,Marion Gerard Bulanhagui,Philippines,853.49
3593,Congjian Zhang (张丛健),China,853.51
3594,Levi Edler,USA,854.24
3595,Anthony Hsu,USA,854.35
3596,Malvin Lo,Canada,854.35
3597,Takumi Tamura (田村匠),Japan,854.38
3598,Hayden C. Lesser,USA,854.64
3599,Axel Häck,Germany,856.49
3600,Sandy Ardianto,Indonesia,856.93
3601,Matthew Hollinger,USA,857.0
3602,Samuele Cancemi,Italy,857.1
3603,Hongfei Tian (田洪飞),China,857.28
3604,Malakai Bergen,Canada,858.03
3605,Alexis Arturo Carmona Becerril,Mexico,858.22
3606,Ilie-Laurenţiu Soare,Romania,858.32
3607,Akula Pavan Kumar,India,858.36
3608,Benjamin Lippsmeier,Switzerland,858.61
3609,Mufan Lü (吕慕凡),China,859.0
3610,Gabriel Alejandro Orozco Casillas,Mexico,859.85
3611,Pragun Ashok,India,860.3
3612,Jia Zeng (曾嘉),China,860.35
3613,Stian Nygård,Norway,860.37
3614,Grigorii Iakovlev,Russia,860.65
3615,Jernej Omulec,Slovenia,860.98
3616,Oleg Gritsenko,Russia,861.2
3617,Alexander Springhorn,Germany,861.46
3618,Can Mao (毛灿),China,861.51
3619,Elliot Sherrow,USA,861.91
3620,Elliott Ross,USA,862.09
3621,Rasmus Händén,Sweden,862.33
3622,Stefan Huber,Austria,863.0
3623,Minato Imai (今井港),Japan,863.46
3624,Vladimir Lebedev,Russia,864.36
3625,Akihiro Ishida (石田朗大),Japan,864.54
3626,Marcel Peters,Germany,864.92
3627,Ivan Matthews,USA,865.25
3628,Oscar Jones,United Kingdom,865.28
3629,Benjamin Willame,Belgium,865.34
3630,Zak Walters,United Kingdom,865.64
3631,Ankush Kumar,India,865.71
3632,Matthew Hornby,United Kingdom,865.78
3633,Leonard Ewerbeck,Germany,866.12
3634,Eetu Kajan,Finland,866.29
3635,Niklas Spies,Germany,866.4
3636,Zaid Doofesh (زيد دوفش),Jordan,866.55
3637,Kehan Jin (金可含),USA,866.78
3638,Destin Shulfer,USA,866.94
3639,Kieran Kaempen,USA,867.05
3640,Ivan Osovik,Russia,867.31
3641,Lukas Kint,Belgium,867.42
3642,Zhaoli Zheng (郑召利),China,867.98
3643,Gábor Schmíz,Hungary,868.1
3644,Ethan Kaiser,USA,868.16
3645,Artūrs Vasiļjevs,Latvia,868.3
3646,Viktor Zenk,Sweden,868.38
3647,Isak Danke,USA,868.87
3648,Jacob Lange,Sweden,869.33
3649,Chi-Fan Li (李啟帆),Taiwan,870.05
3650,Dorian Ernesto Rosales Rodriguez,Honduras,870.08
3651,Chen Kang (亢晨),China,870.35
3652,Jingbin Li (李晶斌),China,870.84
3653,Igor Aipkin,Uzbekistan,870.96
3654,Adam Kjörk,Sweden,871.07
3655,Emilien Fabre,France,871.66
3656,Lucas Stambaugh,USA,872.06
3657,Taiji Yi (易泰基),China,872.07
3658,Cameron Blumenow,South Africa,872.24
3659,George Austin,United Kingdom,872.35
3660,Lucas Nieuwland,Canada,872.44
3661,Fang Qin (秦方),China,873.56
3662,Pedro Santos Guimarães,Brazil,874.14
3663,Zain Abdul Rehman,India,874.26
3664,Gaëtan Fragnière,Switzerland,874.56
3665,Marwin-Peter Kurth,Germany,874.65
3666,Máté Horváth,Hungary,874.74
3667,Paweł Włoszek,Poland,875.04
3668,Thomas Visaya-Neville,Ireland,875.26
3669,Leon Max Unbehaun,Germany,875.29
3670,John Harris,USA,875.64
3671,Nguyễn Đức Tuấn,Vietnam,875.96
3672,Mingde Liu (刘明德),China,876.27
3673,Andrew Tyberg,USA,876.29
3674,Dewin Berdejo,Peru,876.37
3675,Joseph Bramhall,Canada,877.62
3676,Raffi Mirzoyan (Րաֆֆի Միրզոյան),Armenia,877.76
3677,Ron van Bruchem,Netherlands,877.91
3678,Ioannis Papadopoulos,Greece,877.99
3679,Linus Engberg,Sweden,878.42
3680,Liew Yee Voon (劉倚文),Malaysia,878.53
3681,Andhol Shravan Kumar,India,879.31
3682,Sandesh Patil,India,879.95
3683,Fyodor Ivanov,Russia,880.67
3684,Uriel Gayosso Ruiz,Mexico,881.04
3685,Brúnó Bereczki,Hungary,881.08
3686,Takeshi Hino (日野健志),Japan,881.12
3687,Imran Mehedi Nabil,Bangladesh,881.62
3688,Jack Cai,Australia,881.73
3689,David Prütting,Germany,882.05
3690,Bartłomiej Różalski,Poland,882.22
3691,Roy Janssens,Belgium,882.76
3692,Artem Sydorchuk (Артем Сидорчук),Ukraine,883.09
3693,Yikang Xie (谢轶康),China,883.26
3694,Kian Barry,USA,884.08
3695,Timothy Edegran Gren,Sweden,884.12
3696,Helmut Heilig,Germany,884.23
3697,Anunak Roy,India,884.42
3698,Bradley Vrooman,USA,884.51
3699,Jianyu Que (阙剑宇),China,884.55
3700,Xin Shi (石欣),China,884.57
3701,Manu Vereecken,Belgium,884.84
3702,Daryn Abdraman (Дарын Абдраман),Kazakhstan,885.39
3703,Lucas Daniel,Brazil,885.88
3704,Patrick Harnisch,Germany,886.01
3705,Hugo Leonardo de Oliveira Melo,Brazil,886.05
3706,Akunuri Sri Abilash,India,886.58
3707,Rui Yang (杨睿),China,886.64
3708,Bogdan Grigoruţă,Romania,887.01
3709,Jinlin Jiang (江锦林),China,887.16
3710,Mike Hughey,USA,887.23
3711,Jason Hunt,USA,887.46
3712,Max Kolkmann,Germany,887.51
3713,Zhijun Li (李芷筠),China,888.11
3714,Alejandro Barrera Perez,Mexico,888.5
3715,Brandon Mikel,USA,888.74
3716,Shifei Dai (代时飞),China,888.91
3717,Koen Arens,Netherlands,889.15
3718,Jonatan Miramontes Alcala,Mexico,889.77
3719,Matteo Mazzini,Italy,889.85
3720,Lars Van den broeck,Belgium,890.0
3721,Jiexing Zhang (张杰星),China,890.15
3722,Krzysiek Pradela,Poland,890.16
3723,Nikhil Mande,India,890.21
3724,Sergey Ryabko,Russia,890.25
3725,Haoyang Chen (陈浩杨),China,890.26
3726,Edwin Yazbec,USA,890.32
