Patryk Szymula,Poland,1014
Philippe Virouleau,France,1014
Mingze Yang (杨明泽),China,1014
Arnit Rawat,India,1013
Sukant Koul,India,1013
Alexander Chieng,Australia,1013
Sirun Wu (吴思润),China,1013
Sameer Sethuram,USA,1013
Dmitriy Shevchenko,Russia,1013
Marek Majerik,Slovakia,1013
Duncan A. Bannon,USA,1013
William Gan Wei Ren (颜伟仁),Malaysia,1013
Rasmus Andersson,Sweden,1012
Taj Greenough,Australia,1012
Benjamin Kyle,Canada,1012
Wei-Chen Hsieh (謝維宸),Taiwan,1012
Yuxuan Guo (郭雨轩),China,1012
Trần Đình Anh,Vietnam,1012
Tianxing Wang (王天行),China,1012
Zachary Ochs,USA,1011
Zixuan Xu (徐子轩),China,1011
Jeidun Hastriter,USA,1011
Justin He,Australia,1011
Dominik Ostas,Poland,1011
Junze Lin (林君泽),China,1011
Nicolás Irenco Peña Henríquez,Chile,1011
Sebastian Lee,Australia,1011
Chloé Demuynck,France,1011
Cale Schoon,USA,1011
Felix Lewicki,Poland,1010
Haluk Ulkusal,Romania,1010
José Eduardo Palacios Castro,El Salvador,1010
Viljo Elo,Finland,1010
Vladislav Kaminskiy,Belarus,1010
Alex Liau,Australia,1010
Zejun Chen (陈泽鋆),China,1010
Leo Borromeo,Philippines,1009
Tommas Austin-Milne,Australia,1009
Toby Dixon,New Zealand,1009
Xiang Meng (孟响),China,1009
Ihor Sukhovatenko (Ігор Суховатенко),Ukraine,1009
Tam Quan,Australia,1009
Isaac Latta,New Zealand,1009
Tycho Rietman,Netherlands,1008
Hsiang-Kuang Zhuang (莊翔光),Taiwan,1008
Ben Qian,Australia,1008
Mason Day,Canada,1008
James Lam,Australia,1008
William Lu (呂宇綸),Taiwan,1008
Łukasz Pielczyk,Poland,1008
Yinghao Zhu (朱英豪),China,1007
Dylan Beetge,Australia,1007
Simon Praschl,Austria,1007
Vladyslav Hryniuk (Владислав Гринюк),Ukraine,1007
Milo Black,USA,1007
Arhaan Sareen,Canada,1007
Florian Truckenthanner,Austria,1006
Thierry Orland Hung,Indonesia,1006
Lorenzo Layug,Philippines,1006
